rtime,lkas,ldws,distance,speed,latitude,longtitude
2020-12-02 09:00:36,1,1,27.21,91,37.38393495,127.1030008
2020-12-02 09:00:37,1,1,26.49,90,37.38378993,127.1031023
2020-12-02 09:00:38,1,1,26.49,89,37.38356837,127.1031166
2020-12-02 09:00:39,1,1,26.85,88,37.38327893,127.1030527
2020-12-02 09:00:40,1,1,26.85,87,37.38313639,127.1031417
2020-12-02 09:00:41,1,1,25.16,87,37.38285035,127.1030756
2020-12-02 09:00:42,1,1,24.85,87,37.38263836,127.1030783
2020-12-02 09:00:43,1,1,24.85,87,37.38250342,127.1031601
2020-12-02 09:00:44,1,1,24.24,87,37.38229647,127.1031627
2020-12-02 09:00:45,1,1,24.85,86,37.38200749,127.1030713
2020-12-02 09:00:46,1,1,25.16,85,37.38179966,127.1030723
2020-12-02 09:00:47,1,1,25.49,85,37.3815929,127.1030689
2020-12-02 09:00:48,1,1,26.85,85,37.38138539,127.1030671
2020-12-02 09:00:49,1,1,27.58,86,37.38117731,127.1030658
2020-12-02 09:00:50,1,1,28.34,86,37.38096822,127.1030702
2020-12-02 09:00:51,1,1,29.15,86,37.38075843,127.1030728
2020-12-02 09:00:52,1,1,30.9,87,37.38063753,127.1031673
2020-12-02 09:00:53,1,1,30.9,87,37.38042683,127.1031692
2020-12-02 09:00:54,1,1,31.85,89,37.3802126,127.1031708
2020-12-02 09:00:55,1,1,35.04,91,37.37999671,127.1031738
2020-12-02 09:00:56,1,1,35.04,93,37.37977553,127.1031742
2020-12-02 09:00:57,1,1,36.87,94,37.37954774,127.1031738
2020-12-02 09:00:58,1,1,37.52,94,37.37931228,127.1031716
2020-12-02 09:00:59,1,1,36.87,94,37.37899777,127.1030869
2020-12-02 09:01:00,1,1,37.52,95,37.37876714,127.1030859
2020-12-02 09:01:01,1,1,37.52,96,37.37853537,127.1030843
2020-12-02 09:01:02,1,1,35.63,97,37.37829999,127.1030872
2020-12-02 09:01:03,1,1,36.87,98,37.37813024,127.1031622
2020-12-02 09:01:04,1,1,33.91,99,37.37788627,127.1031629
2020-12-02 09:01:05,1,1,34.47,100,37.37763818,127.1031627
2020-12-02 09:01:06,1,1,38.89,101,37.37739075,127.1031618
2020-12-02 09:01:07,1,1,38.19,102,37.37708647,127.1030959
2020-12-02 09:01:08,1,1,35.04,103,37.37683687,127.1030962
2020-12-02 09:01:09,1,1,33.37,102,37.37664053,127.1031604
2020-12-02 09:01:10,1,1,32.34,102,37.37639334,127.103162
2020-12-02 09:01:11,1,1,31.37,100,37.37608749,127.10308899999998
2020-12-02 09:01:12,1,1,31.85,99,37.37590094,127.1031639
2020-12-02 09:01:13,1,1,29.57,98,37.37560323,127.1030875
2020-12-02 09:01:14,1,1,28.34,97,37.37536514,127.103085
2020-12-02 09:01:15,1,1,29.57,96,37.37512669,127.1030967
2020-12-02 09:01:16,1,1,28.34,94,37.37494686,127.1031717
2020-12-02 09:01:17,1,1,28.74,94,37.37471478,127.1031739
2020-12-02 09:01:18,1,1,26.85,93,37.37443153,127.1031182
2020-12-02 09:01:19,1,1,27.21,92,37.37420341,127.1031197
2020-12-02 09:01:20,1,1,28.34,91,37.37404061,127.1031753
2020-12-02 09:01:21,1,1,28.34,91,37.37381912,127.1031741
2020-12-02 09:01:22,1,1,27.96,91,37.37359674,127.1031756
2020-12-02 09:01:23,1,1,30.0,91,37.37337428,127.1031752
2020-12-02 09:01:24,1,1,29.57,92,37.37314687,127.103177
2020-12-02 09:01:25,1,1,30.45,93,37.37292005,127.1031788
2020-12-02 09:01:26,1,1,30.9,94,37.37269442,127.1031809
2020-12-02 09:01:27,1,1,30.45,94,37.37246036,127.103181
2020-12-02 09:01:28,1,1,29.57,93,37.37222643,127.10318159999998
2020-12-02 09:01:29,1,1,28.74,93,37.3719376,127.1031314
2020-12-02 09:01:30,1,1,27.21,92,37.37175982,127.1031804
2020-12-02 09:01:31,1,1,27.21,91,37.37152432,127.1031797
2020-12-02 09:01:32,1,1,26.85,90,37.37130077,127.1031805
2020-12-02 09:01:33,1,1,26.15,88,37.37107966,127.1031806
2020-12-02 09:01:34,1,1,25.81,86,37.37081646,127.1031396
2020-12-02 09:01:35,1,1,25.81,84,37.37060303,127.1031342
2020-12-02 09:01:36,1,1,26.49,83,37.37040141,127.103123
2020-12-02 09:01:37,1,1,24.24,83,37.3702029,127.1031241
2020-12-02 09:01:38,1,1,25.16,82,37.36999928,127.1031314
2020-12-02 09:01:39,1,1,28.34,82,37.36986504,127.1031834
2020-12-02 09:01:40,1,1,27.21,82,37.36966683,127.10318490000002
2020-12-02 09:01:41,1,1,27.21,82,37.36946623,127.1031865
2020-12-02 09:01:42,1,1,25.16,82,37.36919738,127.1031443
2020-12-02 09:01:43,1,1,23.11,80,37.36899548,127.1031482
2020-12-02 09:01:44,1,1,23.66,78,37.36879474,127.10315
2020-12-02 09:01:45,1,1,23.11,76,37.36867253,127.1031893
2020-12-02 09:01:46,1,1,23.95,74,37.36840374,127.103146
2020-12-02 09:01:47,1,1,22.06,73,37.36827852,127.1031733
2020-12-02 09:01:48,1,1,23.11,70,37.36803953,127.1031319
2020-12-02 09:01:49,1,1,23.95,70,37.36786647,127.1031241
2020-12-02 09:01:50,1,1,25.16,70,37.36769806,127.1031172
2020-12-02 09:01:51,1,1,27.21,70,37.36755171,127.1031679
2020-12-02 09:01:52,1,1,28.34,71,37.36736018,127.10310990000002
2020-12-02 09:01:53,1,1,28.34,73,37.36720227,127.103175
2020-12-02 09:01:54,1,1,28.34,74,37.36700453,127.103105
