rtime,lkas,ldws,distance,speed,latitude,longtitude
2020-11-27 14:51:10,1,1,14.92,39,37.33417725,127.1035469
2020-11-27 14:51:11,1,1,15.86,40,37.33380959,127.1031921
2020-11-27 14:51:12,1,1,17.22,43,37.33370844,127.1031949
2020-11-27 14:51:13,1,1,19.18,46,37.33358137,127.1031959
2020-11-27 14:51:14,1,1,20.0,49,37.33345474,127.103202
2020-11-27 14:51:15,1,1,20.0,52,37.33332464,127.10320559999998
2020-11-27 14:51:16,1,1,18.61,54,37.33339968,127.1035549
2020-11-27 14:51:17,1,1,18.25,54,37.33306996,127.1032217
2020-11-27 14:51:18,1,1,18.07,54,37.33308251,127.1035504
2020-11-27 14:51:19,1,1,17.89,55,37.33294059,127.10354270000002
2020-11-27 14:51:20,1,1,17.55,55,37.33279731,127.1035363
2020-11-27 14:51:21,1,1,17.06,55,37.33255064,127.103232
2020-11-27 14:51:22,1,1,15.72,55,37.33249905,127.1035279
2020-11-27 14:51:23,1,1,14.8,55,37.33229145,127.1032366
2020-11-27 14:51:24,1,1,12.32,54,37.33216392,127.1032411
2020-11-27 14:51:25,1,1,11.53,51,37.33206321,127.1032525
2020-11-27 14:51:26,1,1,10.25,48,37.33193987,127.1035367
2020-11-27 14:51:27,1,1,9.98,45,37.33182599,127.10353899999998
2020-11-27 14:51:28,1,1,10.46,41,37.33176679,127.10328390000002
2020-11-27 14:51:29,1,1,11.05,40,37.33167426,127.1032906
2020-11-27 14:51:30,1,1,11.29,39,37.33158198,127.1032995
2020-11-27 14:51:31,1,1,11.21,39,37.33144514,127.10354440000002
2020-11-27 14:51:32,1,1,9.85,39,37.33139131,127.1033145
2020-11-27 14:51:33,1,1,9.12,38,37.33129728,127.103325
2020-11-27 14:51:34,1,1,8.73,36,37.33116991,127.103546
2020-11-27 14:51:35,1,1,8.57,32,37.33108661,127.103541
2020-11-27 14:51:36,1,1,8.84,29,37.33099743,127.1035359
2020-11-27 14:51:37,1,1,9.12,28,37.33092648,127.10353229999998
2020-11-27 14:51:38,1,1,9.66,27,37.3308611,127.1035302
2020-11-27 14:51:39,1,1,11.21,27,37.33078912,127.1035328
2020-11-27 14:51:40,1,1,12.7,30,37.33071329,127.1035413
2020-11-27 14:51:41,1,1,13.63,33,37.33069685,127.1033848
2020-11-27 14:51:42,1,1,13.31,34,37.33060954,127.1033902
2020-11-27 14:51:43,1,1,13.96,35,37.33052070000001,127.1033949
2020-11-27 14:51:44,1,1,13.85,35,37.33042944,127.1033998
2020-11-27 14:51:45,1,1,15.18,37,37.33033628,127.10340359999998
2020-11-27 14:51:46,1,1,15.72,38,37.33024329,127.1034061
2020-11-27 14:51:47,1,1,15.58,40,37.33016851,127.1035946
2020-11-27 14:51:48,1,1,16.29,42,37.33006927,127.1036021
2020-11-27 14:51:49,1,1,16.9,43,37.32993609,127.1033958
2020-11-27 14:51:50,1,1,16.75,46,37.32985463,127.1036183
2020-11-27 14:51:51,1,1,17.06,47,37.32971281,127.1034037
2020-11-27 14:51:52,1,1,16.29,47,37.32960216,127.10340929999998
2020-11-27 14:51:53,1,1,15.58,47,37.32948772,127.1034106
2020-11-27 14:51:54,1,1,15.45,47,37.32940935,127.1036409
2020-11-27 14:51:55,1,1,15.18,47,37.32926303,127.1034116
2020-11-27 14:51:56,1,1,15.58,48,37.32914926,127.1034142
2020-11-27 14:51:57,1,1,16.15,49,37.32903566,127.10341509999998
2020-11-27 14:51:58,1,1,15.86,50,37.32891779999999,127.1034144
2020-11-27 14:51:59,1,1,16.15,51,37.32879777,127.1034144
2020-11-27 14:52:00,1,1,16.15,52,37.32872985,127.1036647
2020-11-27 14:52:01,1,1,16.29,52,37.32854505,127.1034109
2020-11-27 14:52:02,0,1,16.0,52,37.32842166,127.103405
2020-11-27 14:52:03,1,1,14.92,52,37.32829831,127.1034006
2020-11-27 14:52:04,1,1,13.85,53,37.328174,127.103396
2020-11-27 14:52:05,0,1,13.52,51,37.32805344,127.1033925
2020-11-27 14:52:06,1,1,12.8,49,37.32793908,127.1033868
2020-11-27 14:52:07,1,1,12.05,47,37.32784994,127.1036575
2020-11-27 14:52:08,1,1,11.53,47,37.3277319,127.103652
2020-11-27 14:52:09,1,1,11.79,45,37.32760772,127.1036473
2020-11-27 14:52:10,1,1,11.21,43,37.32749068,127.1036417
2020-11-27 14:52:11,1,1,9.29,42,37.32741029,127.1033782
2020-11-27 14:52:12,1,1,8.32,38,37.3273239,127.1033798
2020-11-27 14:52:13,1,1,7.32,33,37.32719973,127.1036255
2020-11-27 14:52:14,1,1,6.35,29,37.32720658,127.1033821
2020-11-27 14:52:15,1,1,6.09,22,37.32705615,127.1036116
2020-11-27 14:52:16,1,1,5.49,17,37.32700057,127.1036051
2020-11-27 14:52:17,1,1,4.63,13,37.32711561,127.103384
2020-11-27 14:52:18,1,1,4.31,9,37.3269879,127.1036037
2020-11-27 14:52:19,1,1,4.43,4,37.32699609,127.1036031
2020-11-27 14:52:20,1,1,4.39,0,37.32710138,127.1033841
2020-11-27 14:52:21,1,1,4.39,0,37.32710138,127.1033841
2020-11-27 14:52:22,1,1,4.47,0,37.32710138,127.1033841
2020-11-27 14:52:23,1,1,4.45,0,37.32710138,127.1033841
2020-11-27 14:52:24,1,1,4.41,0,37.32710138,127.1033841
2020-11-27 14:52:25,1,1,4.39,3,37.32710138,127.1033841
2020-11-27 14:52:26,1,1,4.39,7,37.32710138,127.1033841
2020-11-27 14:52:27,1,1,4.45,7,37.32702398,127.103603
2020-11-27 14:52:28,1,1,4.47,7,37.32710138,127.1033841
2020-11-27 14:52:29,1,1,4.39,7,37.32702398,127.103603
2020-11-27 14:52:30,1,1,4.5,7,37.32703112,127.1036038
2020-11-27 14:52:31,1,1,4.54,7,37.32703112,127.1036038
2020-11-27 14:52:32,1,1,4.45,7,37.32710138,127.1033841
2020-11-27 14:52:33,1,1,4.43,7,37.32710138,127.1033841
2020-11-27 14:52:34,1,1,4.5,7,37.32710138,127.1033841
2020-11-27 14:52:35,1,1,4.47,7,37.32703112,127.1036038
2020-11-27 14:52:36,1,1,4.52,7,37.32703112,127.1036038
2020-11-27 14:52:37,1,1,4.88,5,37.32710138,127.1033841
2020-11-27 14:52:38,1,1,5.52,4,37.32703112,127.1036038
2020-11-27 14:52:39,1,1,5.69,3,37.32703112,127.1036038
2020-11-27 14:52:40,1,1,7.53,2,37.32710138,127.1033841
2020-11-27 14:52:41,1,1,8.89,1,37.32710138,127.1033841
2020-11-27 14:52:42,0,1,11.37,0,37.32713115,127.10338459999998
2020-11-27 14:52:43,0,1,13.85,2,37.32703112,127.1036038
2020-11-27 14:52:44,1,1,15.31,11,37.32706186,127.10360690000002
2020-11-27 14:52:45,1,1,17.22,18,37.32704552,127.1036066
2020-11-27 14:52:46,1,1,18.8,22,37.32700491,127.1036106
2020-11-27 14:52:47,1,1,19.79,29,37.32695197,127.1036175
2020-11-27 14:52:48,1,1,20.21,34,37.32688422,127.1036247
2020-11-27 14:52:49,1,1,20.42,38,37.32681338,127.1036311
2020-11-27 14:52:50,1,1,19.18,40,37.32656905,127.1034182
2020-11-27 14:52:51,1,1,18.43,42,37.32646079999999,127.1034212
2020-11-27 14:52:52,1,1,17.06,43,37.32651239,127.1036589
2020-11-27 14:52:53,1,1,15.31,43,37.32624966,127.10343290000002
2020-11-27 14:52:54,1,1,15.31,42,37.3263088,127.10366770000002
2020-11-27 14:52:55,1,1,14.67,41,37.32618346,127.103665
2020-11-27 14:52:56,1,1,14.55,42,37.32594745,127.10344840000002
2020-11-27 14:52:57,1,1,14.43,43,37.32584117,127.10345320000002
2020-11-27 14:52:58,0,1,13.96,44,37.32576813,127.1036566
2020-11-27 14:52:59,1,1,13.74,44,37.32563163,127.1036544
2020-11-27 14:53:00,1,1,12.9,44,37.32552070000001,127.1034654
2020-11-27 14:53:01,1,1,11.96,43,37.32538228,127.103649
2020-11-27 14:53:02,1,1,11.7,42,37.32531565,127.1034635
2020-11-27 14:53:03,1,1,11.45,40,37.32522208,127.1034632
2020-11-27 14:53:04,1,1,11.53,40,37.32509148,127.1036545
2020-11-27 14:53:05,1,1,12.14,40,37.32503761,127.1034638
2020-11-27 14:53:06,1,1,13.2,40,37.32493824,127.1036626
2020-11-27 14:53:07,1,1,14.43,41,37.32485734,127.1036723
2020-11-27 14:53:08,1,1,16.15,43,37.3247625,127.1034644
2020-11-27 14:53:09,1,1,16.29,45,37.32465827,127.1034637
2020-11-27 14:53:10,1,1,17.39,48,37.32455648,127.1036992
2020-11-27 14:53:11,0,1,17.72,50,37.32442987,127.1034612
2020-11-27 14:53:12,0,1,18.07,53,37.32430639,127.1034574
2020-11-27 14:53:13,1,1,18.61,54,37.32418326,127.1034516
2020-11-27 14:53:14,1,1,18.07,55,37.32405571,127.1034461
2020-11-27 14:53:15,1,1,16.44,55,37.32392223,127.1034408
2020-11-27 14:53:16,1,1,15.86,55,37.3237798,127.1037472
2020-11-27 14:53:17,1,1,15.72,55,37.32366061,127.103754
2020-11-27 14:53:18,1,1,14.19,55,37.32351958,127.1034267
2020-11-27 14:53:19,1,1,12.7,54,37.32339571,127.103424
2020-11-27 14:53:20,0,1,9.47,50,37.32332193,127.1037558
2020-11-27 14:53:21,0,1,6.92,46,37.32316277,127.1034199
2020-11-27 14:53:22,0,1,5.17,36,37.32306236,127.103418
2020-11-27 14:53:23,1,1,4.37,26,37.32310143,127.1037366
2020-11-27 14:53:24,1,1,4.27,15,37.32294367,127.1034163
2020-11-27 14:53:25,0,1,4.52,8,37.32291824,127.103417
2020-11-27 14:53:26,0,1,4.69,5,37.32291026,127.1034186
2020-11-27 14:53:27,1,1,4.67,4,37.32290895,127.1034186
2020-11-27 14:53:28,1,1,4.52,3,37.32290895,127.1034186
2020-11-27 14:53:29,1,1,4.43,2,37.32297252,127.1037169
2020-11-27 14:53:30,1,1,4.39,0,37.32290895,127.1034186
2020-11-27 14:53:31,1,1,4.27,0,37.32297252,127.1037169
2020-11-27 14:53:32,1,1,4.37,0,37.32290895,127.1034186
2020-11-27 14:53:33,1,1,4.39,0,37.32290895,127.1034186
2020-11-27 14:53:34,1,1,4.39,0,37.32290895,127.1034186
2020-11-27 14:53:35,1,1,4.43,0,37.32290895,127.1034186
2020-11-27 14:53:36,1,1,4.43,0,37.32297252,127.1037169
2020-11-27 14:53:37,1,1,4.45,0,37.32297252,127.1037169
2020-11-27 14:53:38,1,1,4.81,0,37.32288271,127.10370790000002
2020-11-27 14:53:39,1,1,4.97,0,37.32290895,127.1034186
2020-11-27 14:53:40,1,1,5.07,0,37.32290895,127.1034186
2020-11-27 14:53:41,1,1,5.41,0,37.32288271,127.10370790000002
2020-11-27 14:53:42,1,1,5.87,0,37.32290895,127.1034186
2020-11-27 14:53:43,1,1,6.22,0,37.32288271,127.10370790000002
2020-11-27 14:53:44,1,1,6.88,0,37.32288271,127.10370790000002
2020-11-27 14:53:45,1,1,8.68,3,37.32287004,127.1037061
2020-11-27 14:53:46,1,1,9.85,8,37.32284901,127.103707
2020-11-27 14:53:47,0,1,10.25,13,37.32282742,127.1037082
2020-11-27 14:53:48,0,1,10.97,16,37.32289796,127.1034195
2020-11-27 14:53:49,1,1,11.79,19,37.32286048,127.1034195
2020-11-27 14:53:50,1,1,12.8,22,37.3228129,127.1034197
2020-11-27 14:53:51,1,1,12.9,25,37.32263188,127.1037114
2020-11-27 14:53:52,1,1,13.96,30,37.32255589,127.1037043
2020-11-27 14:53:53,1,1,14.19,34,37.32262159,127.1034205
2020-11-27 14:53:54,1,1,13.2,36,37.32236227,127.1037178
2020-11-27 14:53:55,1,1,13.1,37,37.32244156,127.1034249
2020-11-27 14:53:56,1,1,13.52,37,37.32217493,127.1037105
2020-11-27 14:53:57,1,1,13.2,38,37.3222575,127.1034284
2020-11-27 14:53:58,1,1,13.74,38,37.32217007,127.1034287
2020-11-27 14:53:59,1,1,13.74,39,37.32188069,127.1037021
2020-11-27 14:54:00,1,1,13.0,38,37.32178172,127.1036959
2020-11-27 14:54:01,1,1,12.41,37,37.32168855,127.1036864
2020-11-27 14:54:02,1,1,11.21,36,37.32160526,127.1036816
2020-11-27 14:54:03,1,1,10.75,35,37.32152517,127.10368
2020-11-27 14:54:04,1,1,10.67,34,37.32165603,127.1034281
2020-11-27 14:54:05,1,1,10.82,33,37.32136588,127.1036767
2020-11-27 14:54:06,1,1,11.45,33,37.32150193,127.1034295
2020-11-27 14:54:07,0,1,12.51,34,37.32120513,127.1036794
2020-11-27 14:54:08,1,1,13.52,35,37.32111885,127.1036829
2020-11-27 14:54:09,1,1,14.31,38,37.321026,127.1036823
2020-11-27 14:54:10,1,1,14.55,41,37.32093188,127.1036815
2020-11-27 14:54:11,1,1,13.74,41,37.32083982,127.1036819
2020-11-27 14:54:12,1,1,11.53,41,37.32095885,127.1034253
2020-11-27 14:54:13,1,1,9.53,38,37.3206628,127.103688
2020-11-27 14:54:14,1,1,9.29,35,37.32078012,127.1034132
2020-11-27 14:54:15,1,1,8.84,31,37.3207054,127.1034086
2020-11-27 14:54:16,1,1,8.62,28,37.32063831,127.1034047
2020-11-27 14:54:17,1,1,8.89,26,37.32040707,127.1036814
2020-11-27 14:54:18,1,1,8.62,25,37.32035691,127.103685
2020-11-27 14:54:19,0,1,8.52,24,37.32030662,127.1036874
2020-11-27 14:54:20,1,1,8.37,23,37.32041865,127.1033956
2020-11-27 14:54:21,1,1,8.12,22,37.32037259,127.10339340000002
2020-11-27 14:54:22,0,1,6.96,21,37.32017611,127.1036889
2020-11-27 14:54:23,1,1,5.9,20,37.32028645,127.1033903
2020-11-27 14:54:24,1,1,5.28,15,37.32012594,127.1036841
2020-11-27 14:54:25,1,1,5.07,8,37.32011942,127.1036847
2020-11-27 14:54:26,1,1,5.28,5,37.32010472,127.1036868
2020-11-27 14:54:27,1,1,6.28,3,37.32009215,127.1036876
2020-11-27 14:54:28,1,1,7.53,4,37.32007736,127.1036898
2020-11-27 14:54:29,0,1,9.41,5,37.32006006,127.1036928
2020-11-27 14:54:30,1,1,11.29,8,37.32003256,127.1036956
2020-11-27 14:54:31,1,1,13.85,13,37.31998961,127.1037015
2020-11-27 14:54:32,1,1,14.55,20,37.32009461,127.103382
2020-11-27 14:54:33,1,1,16.75,23,37.31988077,127.1037165
2020-11-27 14:54:34,0,1,16.59,27,37.32000257,127.1033759
2020-11-27 14:54:35,0,1,17.55,31,37.31993936,127.1033722
2020-11-27 14:54:36,1,1,17.22,33,37.31986381,127.1033673
2020-11-27 14:54:37,1,1,17.39,36,37.31957227,127.1037485
2020-11-27 14:54:38,1,1,18.25,38,37.31968882,127.103361
2020-11-27 14:54:39,1,1,17.89,40,37.31960232,127.1033545
2020-11-27 14:54:40,1,1,16.15,42,37.31951178,127.1033476
2020-11-27 14:54:41,1,1,14.08,42,37.31940663,127.1033392
2020-11-27 14:54:42,1,1,11.79,39,37.31930669,127.1033313
2020-11-27 14:54:43,1,1,10.6,37,37.31899424,127.1037648
2020-11-27 14:54:44,1,1,8.27,34,37.31912416,127.10331979999998
2020-11-27 14:54:45,1,1,6.35,29,37.31903814,127.1033149
2020-11-27 14:54:46,1,1,4.83,22,37.318976,127.1033112
2020-11-27 14:54:47,1,1,4.47,10,37.3187662,127.1037617
2020-11-27 14:54:48,1,1,4.43,5,37.31890924,127.1033093
2020-11-27 14:54:49,1,1,4.9,2,37.3189003,127.1033087
2020-11-27 14:54:50,1,1,5.93,0,37.31888283,127.1033075
2020-11-27 14:54:51,1,1,6.66,0,37.31886628,127.1033064
2020-11-27 14:54:52,1,1,7.16,2,37.31873842,127.1037556
2020-11-27 14:54:53,1,1,8.27,3,37.31873483,127.1037554
2020-11-27 14:54:54,1,1,7.44,3,37.31873079,127.1037552
2020-11-27 14:54:55,1,1,6.66,3,37.3187246,127.103755
2020-11-27 14:54:56,1,1,5.78,2,37.31871832,127.1037547
2020-11-27 14:54:57,1,1,5.3,2,37.31885506,127.103306
2020-11-27 14:54:58,1,1,4.86,1,37.31871832,127.1037547
2020-11-27 14:54:59,1,1,4.69,0,37.31871832,127.1037547
2020-11-27 14:55:00,1,1,4.5,0,37.31871832,127.1037547
2020-11-27 14:55:01,1,1,4.54,0,37.31871832,127.1037547
2020-11-27 14:55:02,1,1,4.54,0,37.31871832,127.1037547
2020-11-27 14:55:03,1,1,4.5,7,37.31871832,127.1037547
2020-11-27 14:55:04,1,1,4.47,3,37.31871832,127.1037547
2020-11-27 14:55:05,1,1,4.9,3,37.31871832,127.1037547
2020-11-27 14:55:06,1,1,6.63,3,37.31871832,127.1037547
2020-11-27 14:55:07,1,1,9.47,0,37.31885506,127.103306
2020-11-27 14:55:08,1,1,13.63,0,37.31885506,127.103306
2020-11-27 14:55:09,1,1,16.75,9,37.31861247,127.1037418
2020-11-27 14:55:10,1,1,19.79,20,37.31882468,127.103305
2020-11-27 14:55:11,1,1,22.06,25,37.3187822,127.1033006
2020-11-27 14:55:12,1,1,23.95,32,37.31872656,127.10329679999998
2020-11-27 14:55:13,1,1,23.38,37,37.318658,127.1032916
2020-11-27 14:55:14,1,1,21.1,41,37.31821173,127.1037864
2020-11-27 14:55:15,1,1,20.65,43,37.31846909,127.1032772
2020-11-27 14:55:16,1,1,20.0,44,37.31799449,127.1037939
2020-11-27 14:55:17,1,1,17.22,44,37.31825955,127.1032656
2020-11-27 14:55:18,1,1,16.75,45,37.31815112,127.1032612
2020-11-27 14:55:19,1,1,15.18,45,37.31804229,127.1032554
2020-11-27 14:55:20,1,1,13.74,44,37.3179355,127.1032497
2020-11-27 14:55:21,1,1,13.74,42,37.3174914,127.1037567
2020-11-27 14:55:22,1,1,12.41,40,37.31740229,127.1037554
2020-11-27 14:55:23,1,1,12.41,40,37.31731326,127.1037503
2020-11-27 14:55:24,1,1,12.7,40,37.31753304,127.103247
2020-11-27 14:55:25,1,1,12.8,40,37.31743215,127.1032469
2020-11-27 14:55:26,1,1,13.2,40,37.31705817,127.1037388
2020-11-27 14:55:27,1,1,11.7,40,37.31697495,127.1037374
2020-11-27 14:55:28,1,1,10.6,40,37.31714725,127.1032468
2020-11-27 14:55:29,1,1,9.53,38,37.31681837,127.103733
2020-11-27 14:55:30,1,1,9.17,34,37.31674341,127.1037313
2020-11-27 14:55:31,1,1,9.17,32,37.3168836,127.1032545
2020-11-27 14:55:32,0,1,9.29,29,37.31680520000001,127.1032566
2020-11-27 14:55:33,1,1,9.85,28,37.31673501,127.1032595
2020-11-27 14:55:34,1,1,11.45,28,37.31647485,127.1037099
2020-11-27 14:55:35,0,1,11.87,29,37.31659424,127.1032632
2020-11-27 14:55:36,1,1,13.63,30,37.31632764,127.1037015
2020-11-27 14:55:37,1,1,14.19,34,37.31644643,127.1032675
2020-11-27 14:55:38,1,1,15.31,36,37.31636544,127.1032703
2020-11-27 14:55:39,1,1,15.18,37,37.31627907,127.1032725
2020-11-27 14:55:40,1,1,15.45,38,37.31619106,127.10327420000002
2020-11-27 14:55:41,1,1,15.58,39,37.3161027,127.1032751
2020-11-27 14:55:42,1,1,15.72,40,37.31580614,127.1036762
2020-11-27 14:55:43,1,1,15.45,41,37.31570524,127.1036789
2020-11-27 14:55:44,0,1,15.72,41,37.31581924,127.1032834
2020-11-27 14:55:45,0,1,15.58,42,37.31571455,127.1032866
2020-11-27 14:55:46,0,1,15.86,43,37.31537887,127.1036942
2020-11-27 14:55:47,0,1,14.19,44,37.31526675,127.103698
2020-11-27 14:55:48,1,1,14.08,44,37.31539448,127.1032986
2020-11-27 14:55:49,1,1,13.1,43,37.31504684,127.1036987
2020-11-27 14:55:50,1,1,12.6,42,37.31518301,127.1033102
2020-11-27 14:55:51,1,1,12.9,41,37.31484491,127.1037015
2020-11-27 14:55:52,1,1,13.41,40,37.31496979,127.1033202
2020-11-27 14:55:53,1,1,13.31,40,37.31465351,127.1037197
2020-11-27 14:55:54,1,1,14.08,41,37.31455728,127.1037263
2020-11-27 14:55:55,0,1,14.19,43,37.31445639,127.1037299
2020-11-27 14:55:56,1,1,14.92,44,37.31457406,127.1033357
2020-11-27 14:55:57,1,1,15.05,45,37.31446769,127.1033412
2020-11-27 14:55:58,0,1,14.55,46,37.31435741,127.1033471
2020-11-27 14:55:59,1,1,14.08,46,37.31424689,127.10335259999998
2020-11-27 14:56:00,1,1,12.51,44,37.3139193,127.1037387
2020-11-27 14:56:01,1,1,11.79,42,37.31402525,127.1033593
2020-11-27 14:56:02,1,1,11.13,41,37.31391493,127.1033624
2020-11-27 14:56:03,1,1,10.97,39,37.31381114,127.103365
2020-11-27 14:56:04,1,1,10.53,38,37.3135459,127.1037277
2020-11-27 14:56:05,1,1,9.91,36,37.31362735,127.1033719
2020-11-27 14:56:06,1,1,9.98,35,37.31339355,127.1037243
2020-11-27 14:56:07,1,1,9.98,33,37.31344505,127.1033837
2020-11-27 14:56:08,1,1,10.39,32,37.31324911,127.1037135
2020-11-27 14:56:09,1,1,10.97,32,37.31328120000001,127.1033939
2020-11-27 14:56:10,1,1,11.62,31,37.31320216,127.1033989
2020-11-27 14:56:11,1,1,13.2,32,37.31304023,127.1037043
2020-11-27 14:56:12,1,1,14.08,34,37.31296922,127.1037024
2020-11-27 14:56:13,1,1,15.86,38,37.31289277,127.10369540000002
2020-11-27 14:56:14,1,1,15.72,41,37.31280844,127.1036905
2020-11-27 14:56:15,1,1,13.85,42,37.31272187,127.1036851
2020-11-27 14:56:16,1,1,12.32,42,37.31265442,127.1034316
2020-11-27 14:56:17,1,1,11.62,39,37.31255947,127.103678
2020-11-27 14:56:18,1,1,10.75,37,37.31248213,127.1036742
2020-11-27 14:56:19,1,1,10.67,36,37.31240298,127.1036698
2020-11-27 14:56:20,1,1,10.32,35,37.31232886,127.1036672
2020-11-27 14:56:21,0,1,9.66,34,37.31225687,127.1036648
2020-11-27 14:56:22,1,1,9.78,33,37.31218331,127.1036642
2020-11-27 14:56:23,1,1,10.82,33,37.31210031,127.1036648
2020-11-27 14:56:24,1,1,11.87,33,37.3120146,127.1036646
2020-11-27 14:56:25,1,1,12.8,34,37.31188521,127.103476
2020-11-27 14:56:26,1,1,13.2,35,37.31179626,127.1034852
2020-11-27 14:56:27,1,1,14.19,36,37.31171266,127.1034903
2020-11-27 14:56:28,1,1,15.05,39,37.31162588,127.1034966
2020-11-27 14:56:29,1,1,14.92,41,37.31153698,127.1035035
2020-11-27 14:56:30,1,1,14.55,42,37.31144442,127.1035085
2020-11-27 14:56:31,1,1,13.96,42,37.31134985,127.1035127
2020-11-27 14:56:32,1,1,11.53,42,37.31116043,127.10367990000002
2020-11-27 14:56:33,0,1,10.11,40,37.31105619,127.1036824
2020-11-27 14:56:34,0,1,9.53,35,37.31095593,127.1036845
2020-11-27 14:56:35,0,1,9.12,33,37.31086521,127.1036838
2020-11-27 14:56:36,1,1,9.23,31,37.31077978,127.1036781
2020-11-27 14:56:37,1,1,8.57,28,37.31081072,127.1035343
2020-11-27 14:56:38,1,1,8.27,27,37.31073794,127.1035357
2020-11-27 14:56:39,1,1,8.12,25,37.31067275,127.1035372
2020-11-27 14:56:40,1,1,7.08,23,37.31060982,127.10353870000002
2020-11-27 14:56:41,1,1,5.87,21,37.31055391,127.1035407
2020-11-27 14:56:42,1,1,5.36,14,37.31050731,127.1035434
2020-11-27 14:56:43,0,1,5.3,8,37.31046737,127.1035464
2020-11-27 14:56:44,1,1,5.47,5,37.31043788,127.1035481
2020-11-27 14:56:45,1,1,6.05,3,37.31040351,127.1036676
2020-11-27 14:56:46,1,1,6.96,3,37.31038565,127.1036673
2020-11-27 14:56:47,1,1,9.12,4,37.31042698,127.1035487
2020-11-27 14:56:48,1,1,13.1,5,37.31042494,127.10354879999998
2020-11-27 14:56:49,1,1,15.72,13,37.31041505,127.1035494
2020-11-27 14:56:50,1,1,18.8,20,37.31025534,127.1036643
2020-11-27 14:56:51,0,1,21.1,26,37.31018992,127.1036675
2020-11-27 14:56:52,1,1,22.06,32,37.31011468,127.1036721
2020-11-27 14:56:53,1,1,22.06,36,37.3100434,127.1036742
2020-11-27 14:56:54,1,1,20.21,42,37.30995193,127.1036746
2020-11-27 14:56:55,1,1,19.79,44,37.30986209,127.1036729
2020-11-27 14:56:56,1,1,18.8,45,37.309767,127.1036744
2020-11-27 14:56:57,1,1,19.58,46,37.30965713,127.1036789
2020-11-27 14:56:58,0,1,18.61,47,37.30954261,127.103681
2020-11-27 14:56:59,1,1,17.55,50,37.30942598,127.1036827
2020-11-27 14:57:00,1,1,17.06,50,37.30930163,127.1036861
2020-11-27 14:57:01,1,1,16.15,50,37.30918387,127.1036872
2020-11-27 14:57:02,1,1,15.31,49,37.3092577,127.1035716
2020-11-27 14:57:03,1,1,15.05,49,37.30913572,127.1035719
2020-11-27 14:57:04,0,1,14.8,48,37.30901786,127.103572
2020-11-27 14:57:05,1,1,14.8,47,37.30889894,127.1035727
2020-11-27 14:57:06,1,1,13.52,47,37.30877138,127.1035731
2020-11-27 14:57:07,1,1,12.41,47,37.30864261,127.103574
2020-11-27 14:57:08,1,1,11.29,46,37.30852309,127.1035755
2020-11-27 14:57:09,1,1,8.78,45,37.30840973,127.103577
2020-11-27 14:57:10,1,1,6.38,40,37.30830071,127.1035785
2020-11-27 14:57:11,1,1,3.84,32,37.30810774,127.10368400000002
2020-11-27 14:57:12,0,1,2.77,18,37.30814549,127.1035807
2020-11-27 14:57:13,0,1,2.92,5,37.30808992,127.1036844
2020-11-27 14:57:14,0,1,3.07,0,37.30809451,127.1035807
2020-11-27 14:57:15,0,1,3.06,0,37.30808166,127.1036842
2020-11-27 14:57:16,0,1,3.06,0,37.30809451,127.1035807
2020-11-27 14:57:17,0,1,3.1,0,37.30809451,127.1035807
2020-11-27 14:57:18,0,1,3.08,0,37.30809451,127.1035807
2020-11-27 14:57:19,0,1,3.08,0,37.30809451,127.1035807
2020-11-27 14:57:20,0,1,3.06,0,37.30807489,127.10368429999998
2020-11-27 14:57:21,0,1,3.04,0,37.30809451,127.1035807
2020-11-27 14:57:22,0,1,3.23,0,37.30809451,127.1035807
2020-11-27 14:57:23,1,1,4.45,0,37.30809451,127.1035807
2020-11-27 14:57:24,1,1,6.96,0,37.30809451,127.1035807
2020-11-27 14:57:25,1,1,8.73,2,37.30809451,127.1035807
2020-11-27 14:57:26,1,1,9.66,7,37.30806806,127.1036851
2020-11-27 14:57:27,1,1,11.7,13,37.30805636,127.1036858
2020-11-27 14:57:28,1,1,13.74,16,37.30806304,127.1035812
2020-11-27 14:57:29,0,1,17.06,24,37.30799361,127.1036882
2020-11-27 14:57:30,1,1,18.25,29,37.3079442,127.1036879
2020-11-27 14:57:31,1,1,19.58,34,37.30787947,127.103695
2020-11-27 14:57:32,1,1,19.18,39,37.30779119,127.1037025
2020-11-27 14:57:33,1,1,18.25,43,37.30769635,127.10370559999998
2020-11-27 14:57:34,1,1,17.22,44,37.30760672,127.1037088
2020-11-27 14:57:35,1,1,16.9,44,37.30751196,127.1037121
2020-11-27 14:57:36,1,1,16.75,44,37.30734443,127.10357179999998
2020-11-27 14:57:37,0,1,15.58,45,37.30723092,127.1035691
2020-11-27 14:57:38,1,1,14.8,45,37.3071807,127.1037222
2020-11-27 14:57:39,1,1,14.31,45,37.30706122,127.1037225
2020-11-27 14:57:40,1,1,13.63,44,37.30693026,127.1037199
2020-11-27 14:57:41,1,1,12.32,44,37.30681041,127.103714
2020-11-27 14:57:42,1,1,10.18,41,37.30669352,127.103708
2020-11-27 14:57:43,1,1,9.23,39,37.30658566,127.1037028
2020-11-27 14:57:44,1,1,8.95,35,37.30649745,127.1036975
2020-11-27 14:57:45,1,1,9.06,32,37.30642287,127.1036923
2020-11-27 14:57:46,1,1,9.47,30,37.30629585,127.1035414
2020-11-27 14:57:47,1,1,10.04,28,37.30621826,127.10353899999998
