rtime,lkas,ldws,distance,speed,latitude,longtitude
2020-11-30 21:34:02,1,1,25.81,95,37.359086600000005,127.1032428
2020-11-30 21:34:03,1,1,30.0,97,37.35861332,127.10319390000001
2020-11-30 21:34:04,1,1,29.15,97,37.35837283,127.1031993
2020-11-30 21:34:05,1,1,33.37,98,37.35839198,127.10325390000001
2020-11-30 21:34:06,1,1,35.04,99,37.35814993,127.1032567
2020-11-30 21:34:07,1,1,33.91,99,37.35790619,127.10325929999999
2020-11-30 21:34:08,1,1,43.6,99,37.35766201,127.10326270000002
2020-11-30 21:34:09,1,1,36.24,100,37.35741734,127.1032658
2020-11-30 21:34:10,1,1,35.63,100,37.35717279,127.10326809999998
2020-11-30 21:34:11,1,1,33.37,100,37.35665281,127.10321680000001
2020-11-30 21:34:12,1,1,30.9,100,37.35640918,127.1032182
2020-11-30 21:34:13,1,1,33.37,101,37.35643687,127.1032668
2020-11-30 21:34:14,1,1,33.37,103,37.35591894,127.10322099999999
2020-11-30 21:34:15,1,1,31.85,103,37.35594433,127.1032709
2020-11-30 21:34:16,1,1,31.85,103,37.35542131,127.10321869999999
2020-11-30 21:34:17,1,1,31.37,102,37.35516951,127.1032182
2020-11-30 21:34:18,1,1,28.34,102,37.35492496,127.10322040000001
2020-11-30 21:34:19,1,1,27.96,101,37.35468233,127.1032222
2020-11-30 21:34:20,1,1,27.96,101,37.35443531,127.1032231
2020-11-30 21:34:21,1,1,28.34,100,37.35418402,127.10322439999999
2020-11-30 21:34:22,1,1,30.9,100,37.35419197,127.103275
2020-11-30 21:34:23,1,1,28.74,100,37.353694299999994,127.10322790000001
2020-11-30 21:34:24,1,1,,100,37.35345138,127.1032297
2020-11-30 21:34:25,1,1,26.85,99,37.35344721,127.1032821
2020-11-30 21:34:26,1,1,27.58,99,37.3529689,127.1032313
2020-11-30 21:34:27,1,1,25.16,99,37.35272464,127.10323319999999
2020-11-30 21:34:28,1,1,23.11,99,37.35248107,127.1032346
2020-11-30 21:34:29,1,1,24.54,98,37.35224771,127.10323500000001
2020-11-30 21:34:30,1,1,25.81,97,37.35200681,127.1032353
2020-11-30 21:34:31,1,1,26.49,96,37.35177011,127.1032355
2020-11-30 21:34:32,1,1,24.54,95,37.35153225,127.10323600000001
2020-11-30 21:34:33,1,1,25.16,95,37.35153276,127.1033232
2020-11-30 21:34:34,1,1,25.81,95,37.35105951,127.10323670000001
2020-11-30 21:34:35,1,1,24.85,95,37.35106931,127.1033298
2020-11-30 21:34:36,1,1,25.49,95,37.35083919,127.1033283
2020-11-30 21:34:37,1,1,26.15,95,37.350611900000004,127.1033288
2020-11-30 21:34:38,1,1,26.85,95,37.35012978,127.1032467
2020-11-30 21:34:39,1,1,26.15,95,37.34989436,127.103249
2020-11-30 21:34:40,1,1,26.49,95,37.34966302,127.103251
2020-11-30 21:34:41,1,1,27.96,96,37.34943293,127.1032511
2020-11-30 21:34:42,1,1,28.34,96,37.34920404,127.1032483
2020-11-30 21:34:43,1,1,28.74,96,37.34896867,127.1032459
2020-11-30 21:34:44,1,1,24.85,96,37.348965299999996,127.10333680000001
2020-11-30 21:34:45,1,1,16.59,96,37.34872928,127.1033385
2020-11-30 21:34:46,1,1,26.49,96,37.34848641,127.1033365
2020-11-30 21:34:47,1,1,27.21,95,37.34802368,127.10324709999999
2020-11-30 21:34:48,1,1,26.85,95,37.34779378,127.10324840000001
2020-11-30 21:34:49,1,1,13.2,95,37.34776837,127.10333290000001
2020-11-30 21:34:50,1,1,28.34,95,37.34732783,127.10325290000002
2020-11-30 21:34:51,1,1,28.34,94,37.34709158,127.10325559999998
2020-11-30 21:34:52,1,1,25.49,95,37.34685065,127.10326140000001
2020-11-30 21:34:53,1,1,25.49,94,37.34661496,127.10326709999998
2020-11-30 21:34:54,1,1,24.24,94,37.34638679,127.10327009999999
2020-11-30 21:34:55,1,1,24.54,93,37.34616029,127.1032706
2020-11-30 21:34:56,1,1,24.54,93,37.34593451,127.1032699
2020-11-30 21:34:57,1,1,12.9,92,37.34572606,127.10326640000001
2020-11-30 21:34:58,1,1,25.49,91,37.34571043,127.10334089999999
2020-11-30 21:34:59,1,1,26.49,90,37.34529935,127.10326289999999
2020-11-30 21:35:00,1,1,26.15,90,37.34508948,127.1032607
2020-11-30 21:35:01,1,1,26.49,90,37.345,127.1033494
2020-11-30 21:35:02,1,1,25.81,89,37.34478222,127.10335590000001
2020-11-30 21:35:03,1,1,27.21,89,37.34454609,127.1033538
2020-11-30 21:35:04,1,1,29.15,90,37.34432486,127.10335500000001
2020-11-30 21:35:05,1,1,29.57,91,37.34401666,127.1032537
2020-11-30 21:35:06,1,1,30.45,93,37.3438583,127.1033575
2020-11-30 21:35:07,1,1,30.45,94,37.34356243,127.1032537
2020-11-30 21:35:08,1,1,29.57,95,37.34332783,127.103254
2020-11-30 21:35:09,1,1,26.85,96,37.34321312,127.1033406
2020-11-30 21:35:10,1,1,30.0,97,37.34285307,127.103255
2020-11-30 21:35:11,1,1,30.0,98,37.34260738,127.10325890000001
2020-11-30 21:35:12,1,1,28.34,99,37.34250225,127.1033203
2020-11-30 21:35:13,1,1,28.34,100,37.34226579,127.103319
2020-11-30 21:35:14,1,1,29.57,101,37.34202396,127.1033203
2020-11-30 21:35:15,1,1,27.96,102,37.34178014,127.1033206
2020-11-30 21:35:16,1,1,29.15,102,37.34153411,127.10332199999999
2020-11-30 21:35:17,1,1,30.9,103,37.34127988,127.10331809999998
2020-11-30 21:35:18,1,1,35.04,1,37.34101436,127.1033128
2020-11-30 21:35:19,1,1,35.63,1,37.34075365,127.10331000000001
2020-11-30 21:35:20,1,1,34.47,105,37.3403284,127.10326909999999
2020-11-30 21:35:21,1,1,31.85,105,37.34006628,127.10327279999998
2020-11-30 21:35:22,1,1,30.9,106,37.34005089,127.10331210000001
2020-11-30 21:35:23,1,1,31.37,106,37.33954263,127.1032771
2020-11-30 21:35:24,1,1,31.85,106,37.33953711,127.1033186
2020-11-30 21:35:25,1,1,31.85,105,37.33928003,127.103323
2020-11-30 21:35:26,1,1,30.9,105,37.33876445,127.103279
2020-11-30 21:35:27,1,1,29.15,1,37.33850327,127.1032807
2020-11-30 21:35:28,1,1,29.15,1,37.338500399999994,127.10333130000001
2020-11-30 21:35:29,1,1,30.9,1,37.33824725,127.1033375
2020-11-30 21:35:30,1,1,30.0,103,37.33799017,127.1033395
2020-11-30 21:35:31,1,1,29.57,103,37.33747176,127.10328999999999
2020-11-30 21:35:32,1,1,29.57,103,37.33721171,127.1032926
2020-11-30 21:35:33,1,1,27.21,1,37.33695787,127.1032953
2020-11-30 21:35:34,1,1,28.34,1,37.33695956,127.1033439
2020-11-30 21:35:35,1,1,27.96,1,37.33669783,127.1033415
2020-11-30 21:35:36,1,1,29.15,1,37.33643767,127.10334040000001
2020-11-30 21:35:37,1,1,28.34,1,37.33617751,127.10333870000001
2020-11-30 21:35:38,1,1,28.34,1,37.33567629,127.1033144
2020-11-30 21:35:39,1,1,29.57,103,37.33542726,127.1033202
2020-11-30 21:35:40,1,1,28.34,102,37.33517643,127.1033239
2020-11-30 21:35:41,1,1,29.15,102,37.33492599,127.10332679999999
2020-11-30 21:35:42,1,1,28.74,102,37.33467273,127.1033284
2020-11-30 21:35:43,1,1,28.74,102,37.33465615,127.1033364
2020-11-30 21:35:44,1,1,28.74,101,37.33440984,127.1033385
2020-11-30 21:35:45,1,1,25.49,100,37.33415416,127.1033392
2020-11-30 21:35:46,1,1,25.16,99,37.33389087,127.1033388
2020-11-30 21:35:47,1,1,25.49,98,37.33365247,127.10334109999998
2020-11-30 21:35:48,1,1,23.95,97,37.33318715,127.1033365
2020-11-30 21:35:49,1,1,23.38,95,37.33294418,127.10334070000002
2020-11-30 21:35:50,1,1,23.38,95,37.33270391,127.1033438
2020-11-30 21:35:51,1,1,5.9,94,37.33246841,127.1033478
2020-11-30 21:35:52,1,1,26.49,94,37.33222761,127.1033529
2020-11-30 21:35:53,1,1,26.15,98,37.33199223,127.1033567
2020-11-30 21:35:54,1,1,25.49,93,37.33176234,127.1033592
2020-11-30 21:35:55,1,1,27.21,92,37.33153416,127.10336159999999
2020-11-30 21:35:56,1,1,28.74,92,37.33156818,127.10337179999999
2020-11-30 21:35:57,1,1,28.34,90,37.33135731,127.10337129999999
