rtime,distance
2020-11-30 21:46:25,22.57
2020-11-30 21:46:26,25.16
2020-11-30 21:46:27,
2020-11-30 21:46:28,29.57
2020-11-30 21:46:29,18.07
2020-11-30 21:46:30,15.86
2020-11-30 21:46:31,23.38
2020-11-30 21:46:32,23.38
2020-11-30 21:46:33,25.49
2020-11-30 21:46:34,22.32
2020-11-30 21:46:35,21.82
2020-11-30 21:46:36,21.82
2020-11-30 21:46:37,18.99
2020-11-30 21:46:38,
2020-11-30 21:46:39,22.32
2020-11-30 21:46:40,21.1
2020-11-30 21:46:41,
2020-11-30 21:46:42,30.9
2020-11-30 21:46:43,33.37
2020-11-30 21:46:44,
2020-11-30 21:46:45,27.21
2020-11-30 21:46:46,25.49
2020-11-30 21:46:47,30.9
2020-11-30 21:46:48,
2020-11-30 21:46:49,
2020-11-30 21:46:50,
2020-11-30 21:46:51,
2020-11-30 21:46:52,
2020-11-30 21:46:53,
2020-11-30 21:46:54,
2020-11-30 21:46:55,
2020-11-30 21:46:56,
2020-11-30 21:46:57,
2020-11-30 21:46:58,
2020-11-30 21:46:59,
2020-11-30 21:47:00,
2020-11-30 21:47:01,
2020-11-30 21:47:02,
2020-11-30 21:47:03,
2020-11-30 21:47:04,
2020-11-30 21:47:05,
2020-11-30 21:47:06,
2020-11-30 21:47:07,
2020-11-30 21:47:08,
2020-11-30 21:47:09,
2020-11-30 21:47:10,
2020-11-30 21:47:11,
2020-11-30 21:47:12,
2020-11-30 21:47:13,
2020-11-30 21:47:14,
2020-11-30 21:47:15,
2020-11-30 21:47:16,
2020-11-30 21:47:17,
2020-11-30 21:47:18,
2020-11-30 21:47:19,
2020-11-30 21:47:20,
2020-11-30 21:47:21,
2020-11-30 21:47:22,
2020-11-30 21:47:23,
2020-11-30 21:47:24,
2020-11-30 21:47:25,
2020-11-30 21:47:26,
2020-11-30 21:47:27,
2020-11-30 21:47:28,
2020-11-30 21:47:29,
2020-11-30 21:47:30,
2020-11-30 21:47:31,
2020-11-30 21:47:32,
2020-11-30 21:47:33,
2020-11-30 21:47:34,11.21
2020-11-30 21:47:35,32.85
2020-11-30 21:47:36,22.84
2020-11-30 21:47:37,14.08
2020-11-30 21:47:38,20.42
2020-11-30 21:47:39,22.57
2020-11-30 21:47:40,23.11
2020-11-30 21:47:41,23.11
2020-11-30 21:47:42,10.6
2020-11-30 21:47:43,16.75
2020-11-30 21:47:44,13.52
2020-11-30 21:47:45,13.74
2020-11-30 21:47:46,18.61
2020-11-30 21:47:47,19.79
2020-11-30 21:47:48,15.86
2020-11-30 21:47:49,14.19
2020-11-30 21:47:50,16.15
2020-11-30 21:47:51,
2020-11-30 21:47:52,
2020-11-30 21:47:53,20.0
2020-11-30 21:47:54,
2020-11-30 21:47:55,
2020-11-30 21:47:56,
2020-11-30 21:47:57,
2020-11-30 21:47:58,
2020-11-30 21:47:59,
2020-11-30 21:48:00,23.95
2020-11-30 21:48:01,23.66
2020-11-30 21:48:02,25.81
2020-11-30 21:48:03,
2020-11-30 21:48:04,15.31
2020-11-30 21:48:05,
2020-11-30 21:48:06,
2020-11-30 21:48:07,
2020-11-30 21:48:08,
2020-11-30 21:48:09,
2020-11-30 21:48:10,
2020-11-30 21:48:11,
2020-11-30 21:48:12,
2020-11-30 21:48:13,
2020-11-30 21:48:14,
2020-11-30 21:48:15,29.15
2020-11-30 21:48:16,27.96
2020-11-30 21:48:17,
2020-11-30 21:48:18,22.84
2020-11-30 21:48:19,23.66
2020-11-30 21:48:20,18.8
2020-11-30 21:48:21,18.25
2020-11-30 21:48:22,25.16
2020-11-30 21:48:23,
2020-11-30 21:48:24,25.81
2020-11-30 21:48:25,30.0
2020-11-30 21:48:26,6.38
2020-11-30 21:48:27,
2020-11-30 21:48:28,
2020-11-30 21:48:29,
2020-11-30 21:48:30,
2020-11-30 21:48:31,
2020-11-30 21:48:32,
2020-11-30 21:48:33,
2020-11-30 21:48:34,
2020-11-30 21:48:35,
2020-11-30 21:48:36,
2020-11-30 21:48:37,29.15
2020-11-30 21:48:38,31.85
2020-11-30 21:48:39,28.74
2020-11-30 21:48:40,
2020-11-30 21:48:41,35.63
2020-11-30 21:48:42,34.47
2020-11-30 21:48:43,31.85
2020-11-30 21:48:44,30.9
2020-11-30 21:48:45,31.85
2020-11-30 21:48:46,12.05
2020-11-30 21:48:47,22.84
2020-11-30 21:48:48,29.57
2020-11-30 21:48:49,
2020-11-30 21:48:50,10.46
2020-11-30 21:48:51,
2020-11-30 21:48:52,
2020-11-30 21:48:53,25.16
2020-11-30 21:48:54,23.38
2020-11-30 21:48:55,23.11
2020-11-30 21:48:56,23.11
2020-11-30 21:48:57,25.81
2020-11-30 21:48:58,23.38
2020-11-30 21:48:59,22.06
2020-11-30 21:49:00,22.84
2020-11-30 21:49:01,21.57
2020-11-30 21:49:02,28.34
2020-11-30 21:49:03,30.45
2020-11-30 21:49:04,30.0
2020-11-30 21:49:05,29.15
2020-11-30 21:49:06,29.57
2020-11-30 21:49:07,28.34
2020-11-30 21:49:08,29.57
2020-11-30 21:49:09,28.74
2020-11-30 21:49:10,27.58
2020-11-30 21:49:11,25.16
2020-11-30 21:49:12,27.21
2020-11-30 21:49:13,27.58
2020-11-30 21:49:14,22.32
2020-11-30 21:49:15,23.11
2020-11-30 21:49:16,18.99
2020-11-30 21:49:17,24.54
2020-11-30 21:49:18,26.15
2020-11-30 21:49:19,28.34
2020-11-30 21:49:20,
2020-11-30 21:49:21,
2020-11-30 21:49:22,31.85
2020-11-30 21:49:23,28.74
2020-11-30 21:49:24,30.0
2020-11-30 21:49:25,33.37
2020-11-30 21:49:26,
2020-11-30 21:49:27,
2020-11-30 21:49:28,
2020-11-30 21:49:29,
2020-11-30 21:49:30,
2020-11-30 21:49:31,
2020-11-30 21:49:32,
2020-11-30 21:49:33,31.85
2020-11-30 21:49:34,
2020-11-30 21:49:35,
2020-11-30 21:49:36,
2020-11-30 21:49:37,
2020-11-30 21:49:38,
2020-11-30 21:49:39,
2020-11-30 21:49:40,
2020-11-30 21:49:41,
2020-11-30 21:49:42,
2020-11-30 21:49:43,
2020-11-30 21:49:44,
2020-11-30 21:49:45,
2020-11-30 21:49:46,
2020-11-30 21:49:47,
2020-11-30 21:49:48,
2020-11-30 21:49:49,
2020-11-30 21:49:50,
2020-11-30 21:49:51,
2020-11-30 21:49:52,46.38
2020-11-30 21:49:53,45.42
2020-11-30 21:49:54,37.52
2020-11-30 21:49:55,34.47
2020-11-30 21:49:56,35.63
2020-11-30 21:49:57,33.37
2020-11-30 21:49:58,30.9
2020-11-30 21:49:59,28.74
2020-11-30 21:50:00,27.96
2020-11-30 21:50:01,26.49
2020-11-30 21:50:02,26.49
2020-11-30 21:50:03,25.81
2020-11-30 21:50:04,25.81
2020-11-30 21:50:05,25.16
2020-11-30 21:50:06,23.66
2020-11-30 21:50:07,24.24
2020-11-30 21:50:08,23.38
2020-11-30 21:50:09,23.38
2020-11-30 21:50:10,25.81
2020-11-30 21:50:11,25.16
2020-11-30 21:50:12,26.49
2020-11-30 21:50:13,26.49
2020-11-30 21:50:14,27.96
2020-11-30 21:50:15,26.49
2020-11-30 21:50:16,26.15
2020-11-30 21:50:17,25.49
2020-11-30 21:50:18,24.85
2020-11-30 21:50:19,
2020-11-30 21:50:20,
2020-11-30 21:50:21,
2020-11-30 21:50:22,27.21
2020-11-30 21:50:23,27.21
2020-11-30 21:50:24,
2020-11-30 21:50:25,
2020-11-30 21:50:26,
2020-11-30 21:50:27,
2020-11-30 21:50:28,
2020-11-30 21:50:29,
2020-11-30 21:50:30,
2020-11-30 21:50:31,
2020-11-30 21:50:32,
2020-11-30 21:50:33,
2020-11-30 21:50:34,
2020-11-30 21:50:35,
2020-11-30 21:50:36,
2020-11-30 21:50:37,
2020-11-30 21:50:38,
2020-11-30 21:50:39,
2020-11-30 21:50:40,
2020-11-30 21:50:41,32.85
2020-11-30 21:50:42,
2020-11-30 21:50:43,
2020-11-30 21:50:44,26.15
2020-11-30 21:50:45,27.21
2020-11-30 21:50:46,25.81
2020-11-30 21:50:47,27.58
2020-11-30 21:50:48,28.34
2020-11-30 21:50:49,25.49
2020-11-30 21:50:50,27.21
2020-11-30 21:50:51,24.85
2020-11-30 21:50:52,25.49
2020-11-30 21:50:53,27.21
2020-11-30 21:50:54,
2020-11-30 21:50:55,25.49
2020-11-30 21:50:56,26.15
2020-11-30 21:50:57,20.0
2020-11-30 21:50:58,
2020-11-30 21:50:59,7.84
2020-11-30 21:51:00,20.87
2020-11-30 21:51:01,20.42
2020-11-30 21:51:02,19.58
2020-11-30 21:51:03,20.0
2020-11-30 21:51:04,18.43
2020-11-30 21:51:05,16.75
2020-11-30 21:51:06,16.59
2020-11-30 21:51:07,20.87
2020-11-30 21:51:08,20.21
2020-11-30 21:51:09,19.38
2020-11-30 21:51:10,22.57
2020-11-30 21:51:11,19.58
2020-11-30 21:51:12,20.21
2020-11-30 21:51:13,21.1
2020-11-30 21:51:14,23.11
2020-11-30 21:51:15,23.66
2020-11-30 21:51:16,27.21
2020-11-30 21:51:17,25.81
2020-11-30 21:51:18,26.15
2020-11-30 21:51:19,26.49
2020-11-30 21:51:20,25.49
2020-11-30 21:51:21,29.15
2020-11-30 21:51:22,28.74
2020-11-30 21:51:23,9.98
2020-11-30 21:51:24,9.78
2020-11-30 21:51:25,17.22
2020-11-30 21:51:26,
2020-11-30 21:51:27,
2020-11-30 21:51:28,
2020-11-30 21:51:29,
2020-11-30 21:51:30,26.85
2020-11-30 21:51:31,26.85
2020-11-30 21:51:32,27.21
2020-11-30 21:51:33,31.37
2020-11-30 21:51:34,29.57
2020-11-30 21:51:35,30.9
2020-11-30 21:51:36,29.15
2020-11-30 21:51:37,26.85
2020-11-30 21:51:38,30.9
2020-11-30 21:51:39,29.15
2020-11-30 21:51:40,28.34
2020-11-30 21:51:41,30.45
2020-11-30 21:51:42,31.37
2020-11-30 21:51:43,29.15
2020-11-30 21:51:44,29.15
2020-11-30 21:51:45,26.85
2020-11-30 21:51:46,
2020-11-30 21:51:47,17.06
2020-11-30 21:51:48,13.31
2020-11-30 21:51:49,14.55
2020-11-30 21:51:50,27.21
2020-11-30 21:51:51,26.49
2020-11-30 21:51:52,27.21
2020-11-30 21:51:53,26.49
2020-11-30 21:51:54,15.58
2020-11-30 21:51:55,
2020-11-30 21:51:56,21.1
2020-11-30 21:51:57,
2020-11-30 21:51:58,
2020-11-30 21:51:59,
2020-11-30 21:52:00,
2020-11-30 21:52:01,
2020-11-30 21:52:02,
2020-11-30 21:52:03,28.34
2020-11-30 21:52:04,
2020-11-30 21:52:05,
2020-11-30 21:52:06,
2020-11-30 21:52:07,30.0
2020-11-30 21:52:08,
2020-11-30 21:52:09,15.18
2020-11-30 21:52:10,13.63
2020-11-30 21:52:11,
2020-11-30 21:52:12,
2020-11-30 21:52:13,25.16
2020-11-30 21:52:14,13.85
2020-11-30 21:52:15,10.46
2020-11-30 21:52:16,11.96
2020-11-30 21:52:17,23.11
2020-11-30 21:52:18,21.57
2020-11-30 21:52:19,29.57
2020-11-30 21:52:20,28.74
2020-11-30 21:52:21,27.96
2020-11-30 21:52:22,
2020-11-30 21:52:23,27.96
2020-11-30 21:52:24,28.34
2020-11-30 21:52:25,30.0
2020-11-30 21:52:26,30.45
2020-11-30 21:52:27,27.96
2020-11-30 21:52:28,27.21
2020-11-30 21:52:29,27.21
2020-11-30 21:52:30,29.15
2020-11-30 21:52:31,26.49
2020-11-30 21:52:32,27.96
2020-11-30 21:52:33,29.57
2020-11-30 21:52:34,30.45
2020-11-30 21:52:35,16.75
2020-11-30 21:52:36,16.0
2020-11-30 21:52:37,32.85
2020-11-30 21:52:38,31.85
2020-11-30 21:52:39,27.58
2020-11-30 21:52:40,28.34
2020-11-30 21:52:41,27.96
2020-11-30 21:52:42,28.74
2020-11-30 21:52:43,25.16
2020-11-30 21:52:44,23.66
2020-11-30 21:52:45,24.54
2020-11-30 21:52:46,20.42
2020-11-30 21:52:47,22.06
2020-11-30 21:52:48,21.1
2020-11-30 21:52:49,21.33
2020-11-30 21:52:50,21.1
2020-11-30 21:52:51,23.38
2020-11-30 21:52:52,24.54
2020-11-30 21:52:53,26.15
2020-11-30 21:52:54,30.0
2020-11-30 21:52:55,29.15
2020-11-30 21:52:56,27.58
2020-11-30 21:52:57,26.85
2020-11-30 21:52:58,27.58
2020-11-30 21:52:59,30.9
2020-11-30 21:53:00,32.34
2020-11-30 21:53:01,31.37
2020-11-30 21:53:02,37.52
2020-11-30 21:53:03,33.37
2020-11-30 21:53:04,30.45
2020-11-30 21:53:05,29.57
2020-11-30 21:53:06,
2020-11-30 21:53:07,29.57
2020-11-30 21:53:08,28.34
2020-11-30 21:53:09,
2020-11-30 21:53:10,
2020-11-30 21:53:11,
2020-11-30 21:53:12,
2020-11-30 21:53:13,
2020-11-30 21:53:14,
2020-11-30 21:53:15,
2020-11-30 21:53:16,
2020-11-30 21:53:17,
2020-11-30 21:53:18,
2020-11-30 21:53:19,
2020-11-30 21:53:20,
2020-11-30 21:53:21,
2020-11-30 21:53:22,22.57
2020-11-30 21:53:23,11.7
2020-11-30 21:53:24,7.57
2020-11-30 21:53:25,
2020-11-30 21:53:26,
2020-11-30 21:53:27,
2020-11-30 21:53:28,
2020-11-30 21:53:29,16.15
2020-11-30 21:53:30,28.34
2020-11-30 21:53:31,
2020-11-30 21:53:32,24.24
2020-11-30 21:53:33,24.54
2020-11-30 21:53:34,26.85
2020-11-30 21:53:35,27.96
2020-11-30 21:53:36,27.96
2020-11-30 21:53:37,30.45
2020-11-30 21:53:38,30.0
2020-11-30 21:53:39,
2020-11-30 21:53:40,27.58
2020-11-30 21:53:41,31.37
2020-11-30 21:53:42,33.91
2020-11-30 21:53:43,
2020-11-30 21:53:44,30.0
2020-11-30 21:53:45,28.74
2020-11-30 21:53:46,
2020-11-30 21:53:47,
2020-11-30 21:53:48,29.57
2020-11-30 21:53:49,30.45
2020-11-30 21:53:50,30.45
2020-11-30 21:53:51,
2020-11-30 21:53:52,32.34
2020-11-30 21:53:53,33.37
2020-11-30 21:53:54,31.37
2020-11-30 21:53:55,35.04
2020-11-30 21:53:56,
2020-11-30 21:53:57,33.91
2020-11-30 21:53:58,28.34
2020-11-30 21:53:59,30.0
2020-11-30 21:54:00,28.74
2020-11-30 21:54:01,28.34
2020-11-30 21:54:02,26.15
2020-11-30 21:54:03,25.49
2020-11-30 21:54:04,25.81
2020-11-30 21:54:05,25.16
2020-11-30 21:54:06,23.95
2020-11-30 21:54:07,21.33
2020-11-30 21:54:08,
2020-11-30 21:54:09,15.45
2020-11-30 21:54:10,22.32
2020-11-30 21:54:11,22.06
2020-11-30 21:54:12,23.95
2020-11-30 21:54:13,24.85
2020-11-30 21:54:14,22.84
2020-11-30 21:54:15,18.25
2020-11-30 21:54:16,12.41
2020-11-30 21:54:17,16.9
2020-11-30 21:54:18,29.15
2020-11-30 21:54:19,
2020-11-30 21:54:20,
2020-11-30 21:54:21,14.19
2020-11-30 21:54:22,33.37
2020-11-30 21:54:23,27.21
2020-11-30 21:54:24,26.49
2020-11-30 21:54:25,30.0
2020-11-30 21:54:26,30.9
2020-11-30 21:54:27,27.96
2020-11-30 21:54:28,
2020-11-30 21:54:29,
2020-11-30 21:54:30,
2020-11-30 21:54:31,
2020-11-30 21:54:32,
2020-11-30 21:54:33,
2020-11-30 21:54:34,30.45
2020-11-30 21:54:35,23.66
2020-11-30 21:54:36,27.21
2020-11-30 21:54:37,24.85
2020-11-30 21:54:38,16.0
2020-11-30 21:54:39,
2020-11-30 21:54:40,16.29
2020-11-30 21:54:41,23.38
2020-11-30 21:54:42,23.38
2020-11-30 21:54:43,26.49
2020-11-30 21:54:44,22.06
2020-11-30 21:54:45,
2020-11-30 21:54:46,23.38
2020-11-30 21:54:47,
2020-11-30 21:54:48,27.96
2020-11-30 21:54:49,26.85
2020-11-30 21:54:50,24.24
2020-11-30 21:54:51,
2020-11-30 21:54:52,
2020-11-30 21:54:53,
2020-11-30 21:54:54,15.58
2020-11-30 21:54:55,
2020-11-30 21:54:56,
2020-11-30 21:54:57,
2020-11-30 21:54:58,
2020-11-30 21:54:59,
2020-11-30 21:55:00,
2020-11-30 21:55:01,
2020-11-30 21:55:02,29.15
2020-11-30 21:55:03,31.37
2020-11-30 21:55:04,
2020-11-30 21:55:05,
2020-11-30 21:55:06,
2020-11-30 21:55:07,
2020-11-30 21:55:08,
2020-11-30 21:55:09,
2020-11-30 21:55:10,
2020-11-30 21:55:11,
2020-11-30 21:55:12,
2020-11-30 21:55:13,
2020-11-30 21:55:14,28.34
2020-11-30 21:55:15,26.49
2020-11-30 21:55:16,26.15
2020-11-30 21:55:17,
2020-11-30 21:55:18,19.58
2020-11-30 21:55:19,19.18
2020-11-30 21:55:20,20.87
2020-11-30 21:55:21,17.22
2020-11-30 21:55:22,20.65
2020-11-30 21:55:23,27.58
2020-11-30 21:55:24,24.85
2020-11-30 21:55:25,26.85
2020-11-30 21:55:26,30.45
2020-11-30 21:55:27,30.45
2020-11-30 21:55:28,
2020-11-30 21:55:29,
2020-11-30 21:55:30,
2020-11-30 21:55:31,
2020-11-30 21:55:32,
2020-11-30 21:55:33,17.89
2020-11-30 21:55:34,15.86
2020-11-30 21:55:35,26.15
2020-11-30 21:55:36,27.96
2020-11-30 21:55:37,27.96
2020-11-30 21:55:38,28.74
2020-11-30 21:55:39,26.15
2020-11-30 21:55:40,25.81
2020-11-30 21:55:41,25.49
2020-11-30 21:55:42,26.15
2020-11-30 21:55:43,26.85
2020-11-30 21:55:44,24.85
2020-11-30 21:55:45,22.57
2020-11-30 21:55:46,22.32
2020-11-30 21:55:47,25.16
2020-11-30 21:55:48,23.95
2020-11-30 21:55:49,27.21
2020-11-30 21:55:50,29.57
2020-11-30 21:55:51,27.21
2020-11-30 21:55:52,27.96
2020-11-30 21:55:53,29.15
2020-11-30 21:55:54,
2020-11-30 21:55:55,27.58
2020-11-30 21:55:56,25.49
2020-11-30 21:55:57,24.24
2020-11-30 21:55:58,26.15
2020-11-30 21:55:59,25.49
2020-11-30 21:56:00,
2020-11-30 21:56:01,
2020-11-30 21:56:02,
2020-11-30 21:56:03,
2020-11-30 21:56:04,
2020-11-30 21:56:05,21.82
2020-11-30 21:56:06,25.81
2020-11-30 21:56:07,26.85
2020-11-30 21:56:08,25.49
2020-11-30 21:56:09,13.1
2020-11-30 21:56:10,
2020-11-30 21:56:11,
2020-11-30 21:56:12,28.74
2020-11-30 21:56:13,12.51
2020-11-30 21:56:14,11.7
2020-11-30 21:56:15,12.7
2020-11-30 21:56:16,13.63
2020-11-30 21:56:17,28.74
2020-11-30 21:56:18,12.6
2020-11-30 21:56:19,12.23
2020-11-30 21:56:20,12.32
2020-11-30 21:56:21,20.0
2020-11-30 21:56:22,15.31
2020-11-30 21:56:23,18.99
2020-11-30 21:56:24,20.87
2020-11-30 21:56:25,17.55
2020-11-30 21:56:26,24.85
2020-11-30 21:56:27,22.06
2020-11-30 21:56:28,22.06
2020-11-30 21:56:29,21.57
2020-11-30 21:56:30,22.32
2020-11-30 21:56:31,20.21
2020-11-30 21:56:32,20.87
2020-11-30 21:56:33,23.38
2020-11-30 21:56:34,22.06
2020-11-30 21:56:35,24.54
2020-11-30 21:56:36,24.85
2020-11-30 21:56:37,27.58
2020-11-30 21:56:38,27.21
2020-11-30 21:56:39,24.85
2020-11-30 21:56:40,25.16
2020-11-30 21:56:41,26.15
2020-11-30 21:56:42,27.96
2020-11-30 21:56:43,27.21
2020-11-30 21:56:44,32.85
2020-11-30 21:56:45,31.85
2020-11-30 21:56:46,36.87
2020-11-30 21:56:47,34.47
2020-11-30 21:56:48,36.24
2020-11-30 21:56:49,30.0
2020-11-30 21:56:50,32.85
2020-11-30 21:56:51,31.37
2020-11-30 21:56:52,32.34
2020-11-30 21:56:53,32.34
2020-11-30 21:56:54,30.45
2020-11-30 21:56:55,28.34
2020-11-30 21:56:56,29.15
2020-11-30 21:56:57,28.74
2020-11-30 21:56:58,26.49
2020-11-30 21:56:59,26.15
2020-11-30 21:57:00,15.58
2020-11-30 21:57:01,14.67
2020-11-30 21:57:02,
2020-11-30 21:57:03,18.43
2020-11-30 21:57:04,25.49
2020-11-30 21:57:05,21.1
2020-11-30 21:57:06,20.21
2020-11-30 21:57:07,23.38
2020-11-30 21:57:08,22.57
2020-11-30 21:57:09,20.21
2020-11-30 21:57:10,17.06
2020-11-30 21:57:11,24.54
2020-11-30 21:57:12,13.96
2020-11-30 21:57:13,25.16
2020-11-30 21:57:14,25.16
2020-11-30 21:57:15,25.16
2020-11-30 21:57:16,26.85
2020-11-30 21:57:17,26.49
2020-11-30 21:57:18,29.57
2020-11-30 21:57:19,31.85
2020-11-30 21:57:20,33.37
2020-11-30 21:57:21,28.74
