2020-11-30 21:29:25,109,1,1
2020-11-30 21:29:25,109,1,1
2020-11-30 21:29:25,109,1,1
2020-11-30 21:29:25,109,1,1
2020-11-30 21:29:25,109,1,1
2020-11-30 21:29:26,109,1,1
2020-11-30 21:29:26,109,1,1
2020-11-30 21:29:26,109,1,1
2020-11-30 21:29:26,109,1,1
2020-11-30 21:29:27,109,1,1
2020-11-30 21:29:27,109,1,1
2020-11-30 21:29:27,109,1,1
2020-11-30 21:29:27,109,1,1
2020-11-30 21:29:27,109,1,1
2020-11-30 21:29:28,109,1,1
2020-11-30 21:29:28,109,1,1
2020-11-30 21:29:28,109,1,1
2020-11-30 21:29:28,109,1,1
2020-11-30 21:29:28,109,1,1
2020-11-30 21:29:29,109,1,1
2020-11-30 21:29:29,109,1,1
2020-11-30 21:29:29,109,1,1
2020-11-30 21:29:29,109,1,1
2020-11-30 21:29:29,109,1,1
2020-11-30 21:29:30,109,1,1
2020-11-30 21:29:30,109,1,1
2020-11-30 21:29:30,109,1,1
2020-11-30 21:29:30,109,1,1
2020-11-30 21:29:30,109,1,1
2020-11-30 21:29:31,109,1,1
2020-11-30 21:29:31,109,1,1
2020-11-30 21:29:31,109,1,1
2020-11-30 21:29:31,109,1,1
2020-11-30 21:29:32,109,1,1
2020-11-30 21:29:32,109,1,1
2020-11-30 21:29:32,109,1,1
2020-11-30 21:29:32,109,1,1
2020-11-30 21:29:32,109,1,1
2020-11-30 21:29:33,109,1,1
2020-11-30 21:29:33,109,1,1
2020-11-30 21:29:33,109,1,1
2020-11-30 21:29:33,109,1,1
2020-11-30 21:29:33,109,1,1
2020-11-30 21:29:34,109,1,1
2020-11-30 21:29:34,109,1,1
2020-11-30 21:29:34,109,1,1
2020-11-30 21:29:34,109,1,1
2020-11-30 21:29:35,110,1,1
2020-11-30 21:29:35,110,1,1
2020-11-30 21:29:35,109,1,1
2020-11-30 21:29:35,109,1,1
2020-11-30 21:29:35,109,1,1
2020-11-30 21:29:36,109,1,1
2020-11-30 21:29:36,109,1,1
2020-11-30 21:29:36,109,1,1
2020-11-30 21:29:36,109,1,1
2020-11-30 21:29:36,109,1,1
2020-11-30 21:29:37,109,1,1
2020-11-30 21:29:37,109,1,1
2020-11-30 21:29:37,109,1,1
2020-11-30 21:29:37,109,1,1
2020-11-30 21:29:37,109,1,1
2020-11-30 21:29:38,109,1,1
2020-11-30 21:29:38,109,1,1
2020-11-30 21:29:38,109,1,1
2020-11-30 21:29:38,109,1,1
2020-11-30 21:29:38,109,1,1
2020-11-30 21:29:39,109,1,1
2020-11-30 21:29:39,109,1,1
2020-11-30 21:29:39,109,1,1
2020-11-30 21:29:39,109,1,1
2020-11-30 21:29:40,108,1,1
2020-11-30 21:29:40,109,1,1
2020-11-30 21:29:40,110,1,1
2020-11-30 21:29:40,110,1,1
2020-11-30 21:29:40,109,1,1
2020-11-30 21:29:41,109,1,1
2020-11-30 21:29:41,109,1,1
2020-11-30 21:29:41,109,1,1
2020-11-30 21:29:41,109,1,1
2020-11-30 21:29:41,109,1,1
2020-11-30 21:29:42,109,1,1
2020-11-30 21:29:42,109,1,1
2020-11-30 21:29:42,109,1,1
2020-11-30 21:29:42,109,1,1
2020-11-30 21:29:42,109,1,1
2020-11-30 21:29:43,109,1,1
2020-11-30 21:29:43,109,1,1
2020-11-30 21:29:43,109,1,1
2020-11-30 21:29:43,109,1,1
2020-11-30 21:29:43,109,1,1
2020-11-30 21:29:44,109,1,1
2020-11-30 21:29:44,109,1,1
2020-11-30 21:29:44,109,1,1
2020-11-30 21:29:44,109,1,1
2020-11-30 21:29:45,109,1,1
2020-11-30 21:29:45,109,1,1
2020-11-30 21:29:45,109,1,1
2020-11-30 21:29:45,109,1,1
2020-11-30 21:29:45,110,1,1
2020-11-30 21:29:46,110,1,1
2020-11-30 21:29:46,110,1,1
2020-11-30 21:29:46,110,1,1
2020-11-30 21:29:46,111,1,1
2020-11-30 21:29:46,111,1,1
2020-11-30 21:29:47,111,1,1
2020-11-30 21:29:47,111,1,1
2020-11-30 21:29:47,111,1,1
2020-11-30 21:29:47,111,1,1
2020-11-30 21:29:47,111,1,1
2020-11-30 21:29:48,111,1,1
2020-11-30 21:29:48,111,1,1
2020-11-30 21:29:48,111,1,1
2020-11-30 21:29:48,111,1,1
2020-11-30 21:29:48,111,1,1
2020-11-30 21:29:49,111,1,1
2020-11-30 21:29:49,111,1,1
2020-11-30 21:29:49,111,1,1
2020-11-30 21:29:49,111,1,1
2020-11-30 21:29:49,111,1,1
2020-11-30 21:29:50,111,1,1
2020-11-30 21:29:50,111,1,1
2020-11-30 21:29:50,111,1,1
2020-11-30 21:29:50,111,1,1
2020-11-30 21:29:50,111,1,1
2020-11-30 21:29:51,111,1,1
2020-11-30 21:29:51,111,1,1
2020-11-30 21:29:51,112,1,1
2020-11-30 21:29:51,112,1,1
2020-11-30 21:29:52,112,1,1
2020-11-30 21:29:52,112,1,1
2020-11-30 21:29:52,112,1,1
2020-11-30 21:29:52,112,1,1
2020-11-30 21:29:52,112,1,1
