2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:41,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:42,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:43,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,57.16
2020-11-27,14:43:44,57.16
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,65.49
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,nan
2020-11-27,14:43:44,63.64
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,58.66
2020-11-27,14:43:45,65.49
2020-11-27,14:43:45,65.49
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,61.89
2020-11-27,14:43:45,61.89
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:45,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,69.5
2020-11-27,14:43:46,69.5
2020-11-27,14:43:46,74.02
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:46,nan
2020-11-27,14:43:47,74.02
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:47,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:48,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,67.44
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:49,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,67.44
2020-11-27,14:43:50,63.64
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,67.44
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:50,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:51,nan
2020-11-27,14:43:52,65.49
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
2020-11-27,14:43:52,nan
