2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:26,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:27,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:28,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
2020-12-02,09:40:29,nan
