rtime,provider,device_name,latitude,longtitude,altitude,speed,accuracy,time_utc
2020-12-02 09:42:14,gps,device0,37.04002153,127.1379658,73.6487429,108.24254,6,1.61E+12
2020-12-02 09:42:15,gps,device0,37.04028544,127.1379011,73.49292596,107.30746,6,1.61E+12
2020-12-02 09:42:16,gps,device0,37.04054603,127.1378348,73.40140713,106.20203,6,1.61E+12
2020-12-02 09:42:17,gps,device0,37.04080416,127.137771,73.29468356,106.4578,6,1.61E+12
2020-12-02 09:42:18,gps,device0,37.04106631,127.1377098,73.24976293,107.14055,6,1.61E+12
2020-12-02 09:42:19,gps,device0,37.04132658,127.1376507,73.16017916,107.31697,6,1.61E+12
2020-12-02 09:42:20,gps,device0,37.04158983,127.1375932,73.21242129,107.65802,4,1.61E+12
2020-12-02 09:42:21,gps,device0,37.04185363,127.1375412,73.3039448,107.61516,4,1.61E+12
2020-12-02 09:42:22,gps,device0,37.04211717,127.1374873,73.36149909,107.66664,4,1.61E+12
2020-12-02 09:42:23,gps,device0,37.04238179,127.1374356,73.33851544,107.70071,4,1.61E+12
2020-12-02 09:42:24,gps,device0,37.04264734,127.1373875,73.22525577,107.47681,6,1.61E+12
2020-12-02 09:42:25,gps,device0,37.04291276,127.1373415,73.06836492,107.574295,6,1.61E+12
2020-12-02 09:42:26,gps,device0,37.04317865,127.1372949,72.87317107,107.79524,6,1.61E+12
2020-12-02 09:42:27,gps,device0,37.04344844,127.13725,72.67616438,107.7267,6,1.61E+12
2020-12-02 09:42:28,gps,device0,37.0437168,127.1372095,72.4836674,107.580246,4,1.61E+12
2020-12-02 09:42:29,gps,device0,37.0439823,127.1371728,72.28375388,107.59895,4,1.61E+12
2020-12-02 09:42:30,gps,device0,37.04424788,127.1371368,72.17743468,107.27844,4,1.61E+12
2020-12-02 09:42:31,gps,device0,37.04451421,127.1371014,72.01740271,107.579,4,1.61E+12
2020-12-02 09:42:32,gps,device0,37.04478081,127.1370651,71.81363869,107.22778,4,1.61E+12
2020-12-02 09:42:33,gps,device0,37.04504668,127.1370275,71.64535243,107.4738,4,1.61E+12
2020-12-02 09:42:34,gps,device0,37.04531424,127.1369922,71.44995431,107.68793,4,1.61E+12
2020-12-02 09:42:35,gps,device0,37.0455817,127.1369553,71.25628435,107.807884,4,1.61E+12
2020-12-02 09:42:36,gps,device0,37.04584999,127.1369223,71.05618733,107.84503,4,1.61E+12
2020-12-02 09:42:37,gps,device0,37.04611912,127.1368917,70.88045843,108.46893,4,1.61E+12
2020-12-02 09:42:38,gps,device0,37.04638908,127.1368635,70.70609261,108.268654,4,1.61E+12
2020-12-02 09:42:39,gps,device0,37.04665801,127.1368371,70.51790193,107.60332,4,1.61E+12
2020-12-02 09:42:40,gps,device0,37.04692586,127.1368135,70.32134069,107.31155,4,1.61E+12
2020-12-02 09:42:41,gps,device0,37.04719448,127.1367919,70.14125785,107.58464,6,1.61E+12
2020-12-02 09:42:42,gps,device0,37.04746346,127.1367677,69.97472013,107.950485,6,1.61E+12
2020-12-02 09:42:43,gps,device0,37.04773167,127.136741,69.82045672,107.47844,6,1.61E+12
2020-12-02 09:42:44,gps,device0,37.04799959,127.1367167,69.66604808,107.273254,6,1.61E+12
2020-12-02 09:42:45,gps,device0,37.04826647,127.1366955,69.52435069,106.379654,4,1.61E+12
2020-12-02 09:42:46,gps,device0,37.04853135,127.1366714,69.40160048,105.90133,4,1.61E+12
2020-12-02 09:42:47,gps,device0,37.04879164,127.1366447,69.40547727,103.12126,4,1.61E+12
2020-12-02 09:42:48,gps,device0,37.04904724,127.1366166,69.51049415,102.256775,4,1.61E+12
2020-12-02 09:42:49,gps,device0,37.04930098,127.1365891,69.58979061,101.21541,4,1.61E+12
2020-12-02 09:42:50,gps,device0,37.04955357,127.1365721,69.62567303,100.224594,6,1.61E+12
2020-12-02 09:42:51,gps,device0,37.0498021,127.1365438,69.66197771,99.21498,6,1.61E+12
2020-12-02 09:42:52,gps,device0,37.05004856,127.1365258,69.67542626,97.437,6,1.61E+12
2020-12-02 09:42:53,gps,device0,37.05029034,127.1365067,69.63821044,96.20264,6,1.61E+12
2020-12-02 09:42:54,gps,device0,37.05052588,127.1364865,69.79550242,93.081406,4,1.61E+12
2020-12-02 09:42:55,gps,device0,37.05075698,127.1364685,69.94801698,91.94247,4,1.61E+12
2020-12-02 09:42:56,gps,device0,37.05098363,127.1364511,70.29297792,90.37871,4,1.61E+12
2020-12-02 09:42:57,gps,device0,37.05120839,127.1364367,70.56522244,89.27904,4,1.61E+12
2020-12-02 09:42:58,gps,device0,37.05142613,127.1364155,71.10242037,87.03951,4,1.61E+12
2020-12-02 09:42:59,gps,device0,37.05164161,127.1363942,71.52595442,85.64748,4,1.61E+12
2020-12-02 09:43:00,gps,device0,37.05185448,127.1363749,71.88715633,85.275856,4,1.61E+12
2020-12-02 09:43:01,gps,device0,37.05206681,127.1363543,72.22329021,85.28292,4,1.61E+12
2020-12-02 09:43:02,gps,device0,37.05227829,127.1363345,72.56442154,84.78085,4,1.61E+12
2020-12-02 09:43:03,gps,device0,37.05248895,127.1363216,72.86370109,83.535164,4,1.61E+12
2020-12-02 09:43:04,gps,device0,37.05269748,127.1363083,73.12535788,82.85615,4,1.61E+12
2020-12-02 09:43:05,gps,device0,37.05290427,127.1362897,73.400929,82.45202,4,1.61E+12
2020-12-02 09:43:06,gps,device0,37.0531099,127.1362686,73.67905309,82.31761,4,1.61E+12
2020-12-02 09:43:07,gps,device0,37.05331601,127.1362521,73.95888861,82.333855,4,1.61E+12
2020-12-02 09:43:08,gps,device0,37.05352184,127.1362338,74.25221235,82.07463,4,1.61E+12
2020-12-02 09:43:09,gps,device0,37.05372758,127.1362175,74.51429417,82.42924,4,1.61E+12
2020-12-02 09:43:10,gps,device0,37.05393387,127.1362045,74.75310913,82.229416,4,1.61E+12
2020-12-02 09:43:11,gps,device0,37.05414002,127.1361873,74.99058702,82.332375,4,1.61E+12
2020-12-02 09:43:12,gps,device0,37.05434606,127.1361686,75.24389134,81.94477,6,1.61E+12
2020-12-02 09:43:13,gps,device0,37.05455209,127.1361475,75.51897875,82.23745,6,1.61E+12
2020-12-02 09:43:14,gps,device0,37.05475943,127.1361266,75.76104622,83.081924,6,1.61E+12
2020-12-02 09:43:15,gps,device0,37.05496705,127.1361034,76.0102209,82.9127,6,1.61E+12
2020-12-02 09:43:16,gps,device0,37.05517573,127.1360845,76.25176123,82.79148,6,1.61E+12
2020-12-02 09:43:17,gps,device0,37.05538616,127.1360676,76.28672703,83.465996,6,1.61E+12
2020-12-02 09:43:18,gps,device0,37.05559738,127.1360535,75.96021795,83.66382,6,1.61E+12
2020-12-02 09:43:19,gps,device0,37.05580845,127.1360339,75.46454303,83.998825,6,1.61E+12
2020-12-02 09:43:20,gps,device0,37.05601785,127.1360143,75.1143093,84.293045,4,1.61E+12
2020-12-02 09:43:21,gps,device0,37.05622899,127.1359929,74.88770092,85.46924,4,1.61E+12
2020-12-02 09:43:22,gps,device0,37.05644371,127.135973,74.74183856,86.5443,4,1.61E+12
2020-12-02 09:43:23,gps,device0,37.05665938,127.1359555,74.66906458,86.20693,4,1.61E+12
2020-12-02 09:43:24,gps,device0,37.0568755,127.1359355,74.62208982,86.48198,6,1.61E+12
2020-12-02 09:43:25,gps,device0,37.05709119,127.1359151,74.6552647,86.21681,6,1.61E+12
2020-12-02 09:43:26,gps,device0,37.05730748,127.1359008,74.73431956,86.73549,6,1.61E+12
2020-12-02 09:43:27,gps,device0,37.05752452,127.1358869,74.84559691,86.5366,6,1.61E+12
2020-12-02 09:43:28,gps,device0,37.05774323,127.1358664,74.93779847,87.97335,6,1.61E+12
2020-12-02 09:43:29,gps,device0,37.05796435,127.1358471,74.95832082,88.38369,6,1.61E+12
2020-12-02 09:43:30,gps,device0,37.05818559,127.1358288,74.98552633,88.73854,6,1.61E+12
2020-12-02 09:43:31,gps,device0,37.05840644,127.1358093,75.07629212,88.58244,6,1.61E+12
2020-12-02 09:43:32,gps,device0,37.05862897,127.1357908,75.12400835,89.28323,4,1.61E+12
2020-12-02 09:43:33,gps,device0,37.05885259,127.1357729,75.16768121,89.339195,6,1.61E+12
2020-12-02 09:43:34,gps,device0,37.05907772,127.1357595,75.13640192,90.1305,6,1.61E+12
2020-12-02 09:43:35,gps,device0,37.05930297,127.1357415,75.15122873,90.084335,6,1.61E+12
2020-12-02 09:43:36,gps,device0,37.05952864,127.1357213,75.17905201,90.442184,6,1.61E+12
2020-12-02 09:43:37,gps,device0,37.05975414,127.1356989,75.23788896,90.27675,6,1.61E+12
2020-12-02 09:43:38,gps,device0,37.05997891,127.1356741,75.37067589,90.053085,6,1.61E+12
2020-12-02 09:43:39,gps,device0,37.06020354,127.1356479,75.51573532,90.05339,6,1.61E+12
2020-12-02 09:43:40,gps,device0,37.06042822,127.1356208,75.66349246,89.78015,6,1.61E+12
2020-12-02 09:43:41,gps,device0,37.06065324,127.1355986,75.82036817,89.930305,6,1.61E+12
2020-12-02 09:43:42,gps,device0,37.06087761,127.1355839,76.1997833,89.313126,6,1.61E+12
2020-12-02 09:43:43,gps,device0,37.06110137,127.1355641,76.53782049,89.48872,6,1.61E+12
2020-12-02 09:43:44,gps,device0,37.06132523,127.135543,76.82583998,89.38635,6,1.61E+12
2020-12-02 09:43:45,gps,device0,37.06154936,127.1355299,76.95331419,89.23431,4,1.61E+12
2020-12-02 09:43:46,gps,device0,37.06177227,127.135513,77.10371318,88.851105,4,1.61E+12
2020-12-02 09:43:47,gps,device0,37.06199479,127.1354962,77.2913337,88.750046,6,1.61E+12
2020-12-02 09:43:48,gps,device0,37.06221682,127.135477,77.48988114,88.43806,6,1.61E+12
2020-12-02 09:43:49,gps,device0,37.06243822,127.1354571,77.68636925,88.3163,4,1.61E+12
2020-12-02 09:43:50,gps,device0,37.06265917,127.1354361,77.89627677,88.268936,4,1.61E+12
2020-12-02 09:43:51,gps,device0,37.06288003,127.1354179,78.11173883,87.99624,4,1.61E+12
2020-12-02 09:43:52,gps,device0,37.06310183,127.1354021,78.2742871,88.66762,4,1.61E+12
2020-12-02 09:43:53,gps,device0,37.06332306,127.1353855,78.56924398,88.11599,4,1.61E+12
2020-12-02 09:43:54,gps,device0,37.06354356,127.1353654,78.87350926,88.10398,4,1.61E+12
2020-12-02 09:43:55,gps,device0,37.06376456,127.1353461,79.18488409,88.70487,4,1.61E+12
2020-12-02 09:43:56,gps,device0,37.06398694,127.1353246,79.49199927,89.00014,4,1.61E+12
2020-12-02 09:43:57,gps,device0,37.06421379,127.1353023,79.79736364,91.90384,6,1.61E+12
2020-12-02 09:43:58,gps,device0,37.06444739,127.1352766,80.10460991,93.99324,6,1.61E+12
2020-12-02 09:43:59,gps,device0,37.06468488,127.1352563,80.42170604,95.55368,6,1.61E+12
2020-12-02 09:44:00,gps,device0,37.06492564,127.1352336,80.7419554,96.86479,6,1.61E+12
2020-12-02 09:44:01,gps,device0,37.06516688,127.135209,81.16439477,96.4805,6,1.61E+12
2020-12-02 09:44:02,gps,device0,37.0654116,127.1351942,81.42580607,98.57948,6,1.61E+12
2020-12-02 09:44:03,gps,device0,37.0656595,127.1351774,81.67905432,99.65815,6,1.61E+12
2020-12-02 09:44:04,gps,device0,37.06590895,127.1351588,81.99409578,100.19577,6,1.61E+12
2020-12-02 09:44:05,gps,device0,37.06615978,127.1351332,82.26141023,100.588806,6,1.61E+12
2020-12-02 09:44:06,gps,device0,37.06641155,127.1351088,82.51987702,100.90171,6,1.61E+12
2020-12-02 09:44:07,gps,device0,37.06666246,127.135083,82.80651092,100.18297,6,1.61E+12
2020-12-02 09:44:08,gps,device0,37.06691161,127.1350576,83.08361132,99.33665,6,1.61E+12
2020-12-02 09:44:09,gps,device0,37.06715876,127.1350325,83.35552738,98.63707,6,1.61E+12
2020-12-02 09:44:10,gps,device0,37.06740535,127.135006,83.53785359,98.59013,6,1.61E+12
2020-12-02 09:44:11,gps,device0,37.06765245,127.1349775,83.4637208,98.63157,6,1.61E+12
2020-12-02 09:44:12,gps,device0,37.06789835,127.1349441,83.40801307,98.622055,6,1.61E+12
2020-12-02 09:44:13,gps,device0,37.06814391,127.1349072,83.35979549,98.72372,6,1.61E+12
