dt,provider,device_name,latitude,longtitude,altitude,speed,accuracy,time_utc
2020-11-27 14:59:32,gps,device0,37.29947861,127.1034331,103.438461,12.070278,6,1610000000000.0
2020-11-27 14:59:33,gps,device0,37.29944269,127.10343370000001,103.8372247,14.872678,6,1610000000000.0
2020-11-27 14:59:34,gps,device0,37.29939823,127.1034334,104.167826,16.93755,6,1610000000000.0
2020-11-27 14:59:35,gps,device0,37.29934213,127.10343359999999,104.3264418,20.842548,6,1610000000000.0
2020-11-27 14:59:36,gps,device0,37.29928269,127.1034351,104.4536219,23.17769,6,1610000000000.0
2020-11-27 14:59:37,gps,device0,37.29921768,127.10343529999999,104.5677699,24.901651,6,1610000000000.0
2020-11-27 14:59:38,gps,device0,37.29914864,127.1034334,104.6907533,26.077179,6,1610000000000.0
2020-11-27 14:59:39,gps,device0,37.29907587,127.1034324,104.8302804,27.558628000000002,6,1610000000000.0
2020-11-27 14:59:40,gps,device0,37.29899972,127.1034311,104.95970359999998,28.602509,6,1610000000000.0
2020-11-27 14:59:41,gps,device0,37.29892368,127.10342990000001,105.0842636,29.712304999999997,6,1610000000000.0
2020-11-27 14:59:42,gps,device0,37.29884657,127.103429,105.21304340000002,30.104055,6,1610000000000.0
2020-11-27 14:59:43,gps,device0,37.29877135,127.10342720000001,105.3676942,29.720776,6,1610000000000.0
2020-11-27 14:59:44,gps,device0,37.29869975,127.1034273,105.5460746,29.832684000000004,6,1610000000000.0
2020-11-27 14:59:45,gps,device0,37.2986284,127.10342800000001,105.7218288,28.525753,6,1610000000000.0
2020-11-27 14:59:46,gps,device0,37.2985641,127.1034328,105.93350459999999,27.167515,4,1610000000000.0
2020-11-27 14:59:47,gps,device0,37.29850293,127.10343780000001,106.18410729999998,25.786123,6,1610000000000.0
2020-11-27 14:59:48,gps,device0,37.29844349,127.1034429,106.4773985,24.242792,6,1610000000000.0
2020-11-27 14:59:49,gps,device0,37.29838705,127.1034476,106.769155,23.50289,6,1610000000000.0
2020-11-27 14:59:50,gps,device0,37.29832976,127.1034521,107.0573104,22.6791,6,1610000000000.0
2020-11-27 14:59:51,gps,device0,37.29827301,127.1034563,107.32558940000001,22.535084,4,1610000000000.0
2020-11-27 14:59:52,gps,device0,37.29821101,127.1034603,107.56605520000001,24.313361999999998,6,1610000000000.0
2020-11-27 14:59:53,gps,device0,37.29814107,127.10346440000001,107.80593959999999,26.503681,6,1610000000000.0
2020-11-27 14:59:54,gps,device0,37.29806783,127.1034679,108.0388932,29.475997999999997,6,1610000000000.0
2020-11-27 14:59:55,gps,device0,37.29798549,127.1034717,108.2925494,31.79932,6,1610000000000.0
2020-11-27 14:59:56,gps,device0,37.29789768,127.1034743,108.55322340000002,33.504112,8,1610000000000.0
2020-11-27 14:59:57,gps,device0,37.29780687,127.103476,108.8236462,34.633278000000004,6,1610000000000.0
2020-11-27 14:59:58,gps,device0,37.29771555,127.10347720000001,109.03712209999999,34.60743,6,1610000000000.0
2020-11-27 14:59:59,gps,device0,37.29762381,127.1034785,109.2154689,34.588584999999995,6,1610000000000.0
2020-11-27 15:00:00,gps,device0,37.297536,127.1034808,109.46184869999999,34.419952,6,1610000000000.0
2020-11-27 15:00:01,gps,device0,37.29744816,127.1034818,109.5922193,34.854626,4,1610000000000.0
2020-11-27 15:00:02,gps,device0,37.29735923,127.1034824,109.69176350000001,34.735695,4,1610000000000.0
2020-11-27 15:00:03,gps,device0,37.29726756,127.10348370000001,109.76408400000001,35.00286,4,1610000000000.0
2020-11-27 15:00:04,gps,device0,37.29717578,127.10348470000001,109.8569679,36.511463,4,1610000000000.0
2020-11-27 15:00:05,gps,device0,37.29707935,127.1034861,109.93959369999999,38.11951,4,1610000000000.0
2020-11-27 15:00:06,gps,device0,37.29697877,127.10348729999998,109.997196,39.42667,4,1610000000000.0
2020-11-27 15:00:07,gps,device0,37.29687537,127.1034878,110.05773889999999,40.535090000000004,4,1610000000000.0
2020-11-27 15:00:08,gps,device0,37.29676467,127.1034881,110.1256507,41.807235999999996,4,1610000000000.0
2020-11-27 15:00:09,gps,device0,37.29665283,127.10348799999998,110.1994024,42.249984999999995,4,1610000000000.0
2020-11-27 15:00:10,gps,device0,37.29654763,127.103489,110.3654981,41.154884,4,1610000000000.0
2020-11-27 15:00:11,gps,device0,37.29643975,127.1034892,110.4875621,39.446728,4,1610000000000.0
2020-11-27 15:00:12,gps,device0,37.29634482,127.10348870000001,110.62405279999999,37.949333,4,1610000000000.0
2020-11-27 15:00:13,gps,device0,37.29624872,127.1034878,110.72701670000001,35.65513,4,1610000000000.0
2020-11-27 15:00:14,gps,device0,37.29616722,127.10348700000002,110.81762909999999,31.856426000000003,4,1610000000000.0
2020-11-27 15:00:15,gps,device0,37.2960981,127.1034875,110.89783529999998,29.297657,4,1610000000000.0
2020-11-27 15:00:16,gps,device0,37.29603081,127.1034881,110.96762269999999,27.806859999999997,4,1610000000000.0
2020-11-27 15:00:17,gps,device0,37.29596894,127.1034892,111.04104129999999,26.709024,6,1610000000000.0
2020-11-27 15:00:18,gps,device0,37.29591021,127.1034902,111.1386999,25.666006,6,1610000000000.0
2020-11-27 15:00:19,gps,device0,37.29585603,127.10349120000001,111.2396504,24.938837,6,1610000000000.0
2020-11-27 15:00:20,gps,device0,37.29580128,127.10349240000001,111.3519158,24.489674,6,1610000000000.0
2020-11-27 15:00:21,gps,device0,37.29574445,127.10349280000001,111.4705019,24.68592,6,1610000000000.0
2020-11-27 15:00:22,gps,device0,37.29568633,127.1034925,111.58368490000002,25.018047,6,1610000000000.0
2020-11-27 15:00:23,gps,device0,37.29562463,127.10349240000001,111.65944479999999,26.244103999999997,6,1610000000000.0
2020-11-27 15:00:24,gps,device0,37.29555829,127.1034918,111.7217293,27.624264,6,1610000000000.0
2020-11-27 15:00:25,gps,device0,37.29548232,127.10349120000001,111.5478672,29.013453000000002,6,1610000000000.0
2020-11-27 15:00:26,gps,device0,37.29540525,127.10348929999999,111.4259101,30.934254,6,1610000000000.0
2020-11-27 15:00:27,gps,device0,37.29532287,127.10348,111.34380290000001,33.2788,6,1610000000000.0
2020-11-27 15:00:28,gps,device0,37.29523539,127.1034679,111.29223759999999,34.842995,6,1610000000000.0
2020-11-27 15:00:29,gps,device0,37.29514189,127.10345509999999,111.2359007,36.26441,6,1610000000000.0
2020-11-27 15:00:30,gps,device0,37.29504678,127.10344199999999,111.19912849999999,37.406909999999996,6,1610000000000.0
2020-11-27 15:00:31,gps,device0,37.2949474,127.10343329999999,111.15877179999998,36.893364,6,1610000000000.0
2020-11-27 15:00:32,gps,device0,37.29485291,127.10342820000001,111.085654,36.28237,6,1610000000000.0
2020-11-27 15:00:33,gps,device0,37.29476229,127.1034294,111.0585233,35.519905,4,1610000000000.0
2020-11-27 15:00:34,gps,device0,37.294672600000006,127.1034304,110.99715929999999,34.58818,4,1610000000000.0
2020-11-27 15:00:35,gps,device0,37.29458168,127.1034324,110.8885064,34.453598,4,1610000000000.0
2020-11-27 15:00:36,gps,device0,37.29449175,127.10343449999999,110.754249,34.846540000000005,4,1610000000000.0
2020-11-27 15:00:37,gps,device0,37.29440028,127.10344620000001,110.5934497,34.88689,4,1610000000000.0
2020-11-27 15:00:38,gps,device0,37.29431185,127.1034439,110.42796640000002,34.338703,4,1610000000000.0
2020-11-27 15:00:39,gps,device0,37.29423609,127.1034422,110.2471878,31.434773999999997,4,1610000000000.0
2020-11-27 15:00:40,gps,device0,37.29417057,127.10343300000001,110.09952,28.646687,4,1610000000000.0
2020-11-27 15:00:41,gps,device0,37.29411796,127.10342460000001,109.96975819999999,23.956592999999998,4,1610000000000.0
2020-11-27 15:00:42,gps,device0,37.29408086,127.1034194,109.9544122,18.409054,4,1610000000000.0
2020-11-27 15:00:43,gps,device0,37.29405759,127.1034149,109.9334293,13.216702,4,1610000000000.0
2020-11-27 15:00:44,gps,device0,37.29404342,127.1034121,109.91633259999999,8.895058,4,1610000000000.0
2020-11-27 15:00:45,gps,device0,37.29404342,127.1034121,109.91430420000002,0.0,8,1610000000000.0
2020-11-27 15:00:46,gps,device0,37.29404342,127.1034121,109.8972893,0.0,8,1610000000000.0
2020-11-27 15:00:47,gps,device0,37.29404342,127.1034121,109.88715649999999,0.0,6,1610000000000.0
2020-11-27 15:00:48,gps,device0,37.29402102,127.10341240000001,109.882038,1.7737150000000002,6,1610000000000.0
2020-11-27 15:00:49,gps,device0,37.29402102,127.10341240000001,109.88108159999999,0.0,8,1610000000000.0
2020-11-27 15:00:50,gps,device0,37.29402102,127.10341240000001,109.8812777,0.0,8,1610000000000.0
2020-11-27 15:00:51,gps,device0,37.29402102,127.10341240000001,109.8812273,0.0,8,1610000000000.0
2020-11-27 15:00:52,gps,device0,37.29402102,127.10341240000001,109.8801686,0.0,8,1610000000000.0
2020-11-27 15:00:53,gps,device0,37.29402102,127.10341240000001,109.87940479999999,0.0,8,1610000000000.0
2020-11-27 15:00:54,gps,device0,37.29402102,127.10341240000001,109.87777220000001,0.0,8,1610000000000.0
2020-11-27 15:00:55,gps,device0,37.29402102,127.10341240000001,109.87553159999999,0.0,8,1610000000000.0
2020-11-27 15:00:56,gps,device0,37.29402102,127.10341240000001,109.8722605,0.0,8,1610000000000.0
2020-11-27 15:00:57,gps,device0,37.29402102,127.10341240000001,109.8676367,0.0,8,1610000000000.0
2020-11-27 15:00:58,gps,device0,37.29402102,127.10341240000001,109.8619692,0.0,8,1610000000000.0
2020-11-27 15:00:59,gps,device0,37.29402102,127.10341240000001,109.8562787,0.0,8,1610000000000.0
2020-11-27 15:01:00,gps,device0,37.29402102,127.10341240000001,109.8502674,0.0,8,1610000000000.0
2020-11-27 15:01:01,gps,device0,37.29402102,127.10341240000001,109.84336950000001,0.0,8,1610000000000.0
2020-11-27 15:01:02,gps,device0,37.29402102,127.10341240000001,109.83578179999999,0.0,8,1610000000000.0
2020-11-27 15:01:03,gps,device0,37.29402102,127.10341240000001,109.8282024,0.0,8,1610000000000.0
2020-11-27 15:01:04,gps,device0,37.29402102,127.10341240000001,109.7572164,0.0,8,1610000000000.0
2020-11-27 15:01:05,gps,device0,37.29396181,127.10342069999999,109.74989109999999,0.0,6,1610000000000.0
2020-11-27 15:01:06,gps,device0,37.29396181,127.10342069999999,109.74225600000001,0.0,6,1610000000000.0
2020-11-27 15:01:07,gps,device0,37.29394726,127.10342309999999,109.6694467,2.1479719,6,1610000000000.0
2020-11-27 15:01:08,gps,device0,37.29392511,127.1034241,109.60101999999999,5.698119999999999,6,1610000000000.0
2020-11-27 15:01:09,gps,device0,37.29389383,127.10341570000001,109.53574270000001,9.187424,6,1610000000000.0
2020-11-27 15:01:10,gps,device0,37.29384962,127.10340670000001,108.9063107,12.925809,6,1610000000000.0
2020-11-27 15:01:11,gps,device0,37.29379306,127.1033923,108.41725020000001,16.285232999999998,6,1610000000000.0
2020-11-27 15:01:12,gps,device0,37.29374088,127.1033811,108.04967040000001,18.829918,6,1610000000000.0
2020-11-27 15:01:13,gps,device0,37.29367814,127.1033756,107.78156070000001,21.69652,8,1610000000000.0
2020-11-27 15:01:14,gps,device0,37.29360683,127.1033725,107.58637350000001,25.329142,8,1610000000000.0
2020-11-27 15:01:15,gps,device0,37.29352332,127.1033741,107.4390457,28.399134000000004,8,1610000000000.0
2020-11-27 15:01:16,gps,device0,37.29342777,127.10337309999998,107.34385470000001,32.074604,8,1610000000000.0
2020-11-27 15:01:17,gps,device0,37.29332847,127.1033719,107.3184696,34.43342,8,1610000000000.0
2020-11-27 15:01:18,gps,device0,37.29322554,127.10337879999999,107.3076727,35.25649,8,1610000000000.0
2020-11-27 15:01:19,gps,device0,37.29312222,127.10338629999998,107.26238090000001,36.098774,8,1610000000000.0
2020-11-27 15:01:20,gps,device0,37.29301779,127.10339280000001,107.1548431,36.99282,8,1610000000000.0
2020-11-27 15:01:21,gps,device0,37.29290801,127.10339809999999,106.79826340000001,36.995723999999996,12,1610000000000.0
2020-11-27 15:01:22,gps,device0,37.29280306,127.1033996,106.4331331,36.299355,8,1610000000000.0
2020-11-27 15:01:23,gps,device0,37.29270341,127.10340590000001,106.0664138,35.98417,8,1610000000000.0
2020-11-27 15:01:24,gps,device0,37.29260547,127.1034122,105.67992050000001,35.35856,8,1610000000000.0
2020-11-27 15:01:25,gps,device0,37.29251472,127.1034183,105.28675990000002,33.808834000000004,8,1610000000000.0
2020-11-27 15:01:26,gps,device0,37.29243345,127.10342490000001,104.883931,31.970346000000003,8,1610000000000.0
2020-11-27 15:01:27,gps,device0,37.29235383,127.10342849999999,104.48368070000001,30.341084000000002,6,1610000000000.0
2020-11-27 15:01:28,gps,device0,37.29227702,127.10343119999999,104.1660937,29.203869,8,1610000000000.0
2020-11-27 15:01:29,gps,device0,37.29220252,127.1034338,103.9347773,28.116028000000004,12,1610000000000.0
2020-11-27 15:01:30,gps,device0,37.29213018,127.1034368,103.4974425,26.748657,8,1610000000000.0
2020-11-27 15:01:31,gps,device0,37.29206349,127.10343859999999,103.1153579,25.240538,8,1610000000000.0
2020-11-27 15:01:32,gps,device0,37.29199995,127.10343950000001,102.8152199,24.458961,8,1610000000000.0
2020-11-27 15:01:33,gps,device0,37.29193745,127.1034406,102.53276009999999,23.271646,6,1610000000000.0
2020-11-27 15:01:34,gps,device0,37.29187904,127.10344189999999,102.2586084,22.523712,6,1610000000000.0
2020-11-27 15:01:35,gps,device0,37.29182274,127.10344380000001,101.9833475,21.77204,6,1610000000000.0
2020-11-27 15:01:36,gps,device0,37.29177115,127.1034456,101.75027220000001,21.598347,8,1610000000000.0
2020-11-27 15:01:37,gps,device0,37.29171946,127.10344779999998,101.59224990000001,21.572079000000002,8,1610000000000.0
2020-11-27 15:01:38,gps,device0,37.2916623,127.1034496,101.44324350000001,22.456825,8,1610000000000.0
2020-11-27 15:01:39,gps,device0,37.291601,127.10345330000001,101.24731690000002,25.173347,8,1610000000000.0
2020-11-27 15:01:40,gps,device0,37.29153204,127.1034577,101.000024,27.71285,8,1610000000000.0
2020-11-27 15:01:41,gps,device0,37.29145443,127.1034614,100.7266577,29.998721999999997,6,1610000000000.0
2020-11-27 15:01:42,gps,device0,37.29137177,127.10346489999999,100.4258939,31.365036,6,1610000000000.0
2020-11-27 15:01:43,gps,device0,37.29129178,127.1034685,100.11632490000001,31.209406,6,1610000000000.0
2020-11-27 15:01:44,gps,device0,37.29121641,127.103472,99.77250206,30.492188,6,1610000000000.0
2020-11-27 15:01:45,gps,device0,37.29114455,127.10347560000001,99.41710569,29.8453,6,1610000000000.0
2020-11-27 15:01:46,gps,device0,37.29107976,127.10347809999999,99.05524393,29.508728,6,1610000000000.0
2020-11-27 15:01:47,gps,device0,37.29101469,127.10348049999999,98.67756145,29.06898,6,1610000000000.0
2020-11-27 15:01:48,gps,device0,37.29094404,127.10348390000001,98.25905701,28.655848,6,1610000000000.0
2020-11-27 15:01:49,gps,device0,37.2908741,127.10348770000002,97.87213065,28.307409999999997,6,1610000000000.0
2020-11-27 15:01:50,gps,device0,37.29080359,127.1034916,97.50447567,28.272938,6,1610000000000.0
2020-11-27 15:01:51,gps,device0,37.29072972,127.10349550000001,97.13131692,28.312804999999997,6,1610000000000.0
2020-11-27 15:01:52,gps,device0,37.29065576,127.1034997,96.7537748,27.982243,6,1610000000000.0
2020-11-27 15:01:53,gps,device0,37.29058525,127.1035038,96.36595859,26.939014,4,1610000000000.0
2020-11-27 15:01:54,gps,device0,37.2905191,127.103508,95.95962046,25.95644,4,1610000000000.0
2020-11-27 15:01:55,gps,device0,37.29046055,127.1035115,95.5456426,24.453451,6,1610000000000.0
2020-11-27 15:01:56,gps,device0,37.29040579,127.1035147,95.08663285,23.537682,6,1610000000000.0
2020-11-27 15:01:57,gps,device0,37.29035434,127.10351809999999,94.61571432,22.566162,6,1610000000000.0
2020-11-27 15:01:58,gps,device0,37.29030562,127.1035211,94.16496901,21.717297,4,1610000000000.0
2020-11-27 15:01:59,gps,device0,37.29025849,127.10352379999999,93.73618847,20.975573999999998,4,1610000000000.0
2020-11-27 15:02:00,gps,device0,37.29021112,127.10352639999999,93.32991301,20.439936,4,1610000000000.0
2020-11-27 15:02:01,gps,device0,37.29016565,127.10352900000001,92.96936102,20.214911999999998,4,1610000000000.0
2020-11-27 15:02:02,gps,device0,37.29011925,127.10353070000001,92.61755314,19.805182000000002,4,1610000000000.0
2020-11-27 15:02:03,gps,device0,37.29007247,127.10353190000001,92.28591693,19.491417000000002,6,1610000000000.0
2020-11-27 15:02:04,gps,device0,37.29002573,127.10353070000001,92.02057095,0.0,48,1610000000000.0
2020-11-27 15:02:05,gps,device0,37.28998065,127.1035297,91.80829415,0.0,48,1610000000000.0
2020-11-27 15:02:31,gps,device0,37.28942681,127.10307179999998,90.88837495,16.300547,24,1610000000000.0
2020-11-27 15:02:32,gps,device0,37.2893072,127.1030665,90.81662921,16.300547,24,1610000000000.0
2020-11-27 15:02:33,gps,device0,37.28926776,127.1030655,90.66364189,18.212612,24,1610000000000.0
2020-11-27 15:02:34,gps,device0,37.28922313,127.10306680000001,90.46467474,28.251385,24,1610000000000.0
2020-11-27 15:02:35,gps,device0,37.28917463,127.103071,90.18336888,33.057858,24,1610000000000.0
2020-11-27 15:02:36,gps,device0,37.28912324,127.1030746,89.79186364,36.89866,24,1610000000000.0
2020-11-27 15:02:37,gps,device0,37.28906118,127.1030835,89.2869752,39.480340000000005,24,1610000000000.0
2020-11-27 15:02:39,gps,device0,37.28887603,127.1031108,88.30664863,39.929626,24,1610000000000.0
2020-11-27 15:02:40,gps,device0,37.28877422,127.1031482,87.59158306,39.602013,24,1610000000000.0
2020-11-27 15:02:41,gps,device0,37.28865714,127.10318459999999,86.46178905,40.443659999999994,24,1610000000000.0
2020-11-27 15:02:42,gps,device0,37.28854284,127.10322,85.27004847,40.698966999999996,24,1610000000000.0
2020-11-27 15:02:43,gps,device0,37.28842978,127.10325120000002,84.02200612,40.606133,16,1610000000000.0
2020-11-27 15:02:44,gps,device0,37.28831354,127.1032738,82.75114138,41.146603000000006,16,1610000000000.0
2020-11-27 15:02:45,gps,device0,37.28821727,127.1032828,81.51012642,41.27159,16,1610000000000.0
2020-11-27 15:02:46,gps,device0,37.28810565,127.1032846,80.49785905,41.569206,12,1610000000000.0
2020-11-27 15:02:47,gps,device0,37.28799605,127.10328759999999,79.55479677,40.81609,16,1610000000000.0
2020-11-27 15:02:48,gps,device0,37.28789016,127.10329170000001,78.77651533,39.056908,12,1610000000000.0
2020-11-27 15:02:49,gps,device0,37.28779088,127.103296,78.05249435,36.747887,12,1610000000000.0
2020-11-27 15:02:50,gps,device0,37.28770143,127.1033021,77.39553197,34.236004,12,1610000000000.0
2020-11-27 15:02:51,gps,device0,37.287617100000006,127.10330900000001,76.75517542,32.260017,12,1610000000000.0
2020-11-27 15:02:52,gps,device0,37.28754021,127.10331219999999,76.23845635,30.962208,12,1610000000000.0
2020-11-27 15:02:53,gps,device0,37.28746674,127.10331570000001,75.84352051,30.277215999999996,12,1610000000000.0
2020-11-27 15:02:54,gps,device0,37.28738912,127.1033185,75.54530565,29.922667999999998,12,1610000000000.0
2020-11-27 15:02:55,gps,device0,37.28731609,127.10332140000001,75.35931814,29.654102,12,1610000000000.0
2020-11-27 15:02:56,gps,device0,37.28723918,127.10332369999999,75.27313382,31.081839000000002,12,1610000000000.0
2020-11-27 15:02:57,gps,device0,37.28715469,127.10332609999999,75.33459254,32.76635,12,1610000000000.0
2020-11-27 15:02:58,gps,device0,37.28706549,127.1033287,75.53964972,33.75103,12,1610000000000.0
2020-11-27 15:02:59,gps,device0,37.28697443,127.1033315,75.85023622,34.596672,12,1610000000000.0
2020-11-27 15:03:00,gps,device0,37.28688154,127.1033347,76.22461073,34.865753000000005,12,1610000000000.0
2020-11-27 15:03:01,gps,device0,37.28678813,127.103338,76.61734407,35.725533,12,1610000000000.0
2020-11-27 15:03:02,gps,device0,37.28669362,127.1033423,77.06865793,36.33551,12,1610000000000.0
2020-11-27 15:03:03,gps,device0,37.2865973,127.1033472,77.56993471,37.472409999999996,12,1610000000000.0
2020-11-27 15:03:04,gps,device0,37.28650194,127.1033528,78.24617572,38.032513,12,1610000000000.0
2020-11-27 15:03:05,gps,device0,37.28640733,127.10336029999999,78.98358353,37.923759999999994,12,1610000000000.0
2020-11-27 15:03:06,gps,device0,37.28631375,127.1033682,79.75061543,37.957240000000006,12,1610000000000.0
2020-11-27 15:03:07,gps,device0,37.28621888,127.1033758,80.54549166,38.425224,12,1610000000000.0
2020-11-27 15:03:08,gps,device0,37.28612488,127.10338270000001,81.37583625,38.07527,8,1610000000000.0
2020-11-27 15:03:09,gps,device0,37.28603222,127.1033888,82.21592993,38.31647,8,1610000000000.0
2020-11-27 15:03:10,gps,device0,37.28593432,127.10339429999999,82.95220847,39.159893,8,1610000000000.0
2020-11-27 15:03:11,gps,device0,37.28583644,127.1033996,83.61254794,38.86495,8,1610000000000.0
2020-11-27 15:03:12,gps,device0,37.28573947,127.1034047,84.22109545,39.49877,8,1610000000000.0
2020-11-27 15:03:13,gps,device0,37.28564123,127.1034097,84.79910806,39.19735,8,1610000000000.0
2020-11-27 15:03:14,gps,device0,37.28554654,127.1034149,85.36923306,38.913555,8,1610000000000.0
2020-11-27 15:03:15,gps,device0,37.28545025,127.10341969999999,85.89834529,39.41267,8,1610000000000.0
2020-11-27 15:03:16,gps,device0,37.2853529,127.1034242,86.38768288,39.560885999999996,6,1610000000000.0
2020-11-27 15:03:17,gps,device0,37.28525654,127.1034287,86.84317002,39.90023,6,1610000000000.0
2020-11-27 15:03:18,gps,device0,37.28516082,127.1034332,87.30276413,39.634315,6,1610000000000.0
2020-11-27 15:03:19,gps,device0,37.28506797,127.10343759999999,87.76137383,39.735176,6,1610000000000.0
2020-11-27 15:03:20,gps,device0,37.28497186,127.1034423,88.22251562,40.218018,8,1610000000000.0
2020-11-27 15:03:21,gps,device0,37.284872799999995,127.10344769999999,88.64509025,40.058,8,1610000000000.0
2020-11-27 15:03:22,gps,device0,37.28477307,127.10345349999999,88.97494665,39.619854,8,1610000000000.0
2020-11-27 15:03:23,gps,device0,37.28467744,127.10345929999998,89.26899644,38.600704,8,1610000000000.0
2020-11-27 15:03:24,gps,device0,37.28458709,127.10346470000002,89.52848829,37.01481,8,1610000000000.0
2020-11-27 15:03:25,gps,device0,37.28450127,127.10347009999998,89.75057932,35.56197,8,1610000000000.0
2020-11-27 15:03:26,gps,device0,37.28441973,127.10347549999999,89.93115524,34.489788,6,1610000000000.0
2020-11-27 15:03:27,gps,device0,37.28433944,127.1034811,90.09047325,33.645396999999996,6,1610000000000.0
2020-11-27 15:03:28,gps,device0,37.28426021,127.1034865,90.2314702,33.465920000000004,6,1610000000000.0
2020-11-27 15:03:29,gps,device0,37.28417633,127.1034918,90.39431008,35.06626,6,1610000000000.0
2020-11-27 15:03:30,gps,device0,37.28408284,127.10349690000001,90.55548856,37.429638,6,1610000000000.0
2020-11-27 15:03:31,gps,device0,37.28398128,127.1035015,90.70466337,40.031807,6,1610000000000.0
2020-11-27 15:03:32,gps,device0,37.283871600000005,127.10350590000002,90.83457101,42.636963,6,1610000000000.0
2020-11-27 15:03:33,gps,device0,37.28375199,127.1035102,90.89982116,46.326096,6,1610000000000.0
2020-11-27 15:03:34,gps,device0,37.28362605,127.10351409999998,90.95899008,47.874615000000006,6,1610000000000.0
2020-11-27 15:03:35,gps,device0,37.283499799999994,127.10351770000001,91.05751044,49.32087,6,1610000000000.0
2020-11-27 15:03:36,gps,device0,37.28336768,127.1035212,91.18006129,50.966652,6,1610000000000.0
2020-11-27 15:03:37,gps,device0,37.28323016,127.1035246,91.32761484,52.24804,6,1610000000000.0
2020-11-27 15:03:38,gps,device0,37.28307964,127.10352809999999,91.4144079,57.628273,6,1610000000000.0
2020-11-27 15:03:39,gps,device0,37.28291589,127.1035321,91.48817629,58.762352,6,1610000000000.0
2020-11-27 15:03:40,gps,device0,37.28276122,127.10353640000001,91.54474956,58.604828000000005,6,1610000000000.0
2020-11-27 15:03:41,gps,device0,37.28261158,127.1035406,91.58744699,57.375538,6,1610000000000.0
2020-11-27 15:03:42,gps,device0,37.28247019,127.1035441,91.62949523,55.26314,6,1610000000000.0
2020-11-27 15:03:43,gps,device0,37.28233427,127.10354679999999,91.66150834,53.906482999999994,6,1610000000000.0
2020-11-27 15:03:44,gps,device0,37.28219728,127.1035497,91.69243245,53.068626,6,1610000000000.0
2020-11-27 15:03:45,gps,device0,37.28206426,127.10355290000001,91.75946296,51.400047,6,1610000000000.0
2020-11-27 15:03:46,gps,device0,37.2819385,127.1035564,91.84726682,49.565308,6,1610000000000.0
2020-11-27 15:03:47,gps,device0,37.28181871,127.10356000000002,91.92817081,48.462790000000005,6,1610000000000.0
2020-11-27 15:03:48,gps,device0,37.28169905,127.1035638,92.01250552,47.719159999999995,6,1610000000000.0
2020-11-27 15:03:49,gps,device0,37.28158544,127.10356740000002,92.08694943,46.197533,6,1610000000000.0
2020-11-27 15:03:50,gps,device0,37.28147303,127.10357020000001,92.13171876,45.394764,6,1610000000000.0
2020-11-27 15:03:51,gps,device0,37.28136537,127.1035721,92.15195191,43.38408,6,1610000000000.0
2020-11-27 15:03:52,gps,device0,37.28126563,127.10357379999999,92.2098766,41.091095,6,1610000000000.0
2020-11-27 15:03:53,gps,device0,37.28117304,127.1035762,92.2949421,39.241943,6,1610000000000.0
2020-11-27 15:03:54,gps,device0,37.28108593,127.1035781,92.37896436,36.966440000000006,6,1610000000000.0
2020-11-27 15:03:55,gps,device0,37.28100665,127.10358000000001,92.47704879,34.488274,6,1610000000000.0
2020-11-27 15:03:56,gps,device0,37.28093415,127.1035818,92.53739295,31.99585,6,1610000000000.0
2020-11-27 15:03:57,gps,device0,37.28086755,127.1035837,92.54443031,30.559016999999997,6,1610000000000.0
2020-11-27 15:03:58,gps,device0,37.28079994,127.10358559999999,92.5277599,30.106571000000002,6,1610000000000.0
2020-11-27 15:03:59,gps,device0,37.28072867,127.103587,92.47030565,30.691925,6,1610000000000.0
2020-11-27 15:04:00,gps,device0,37.28065324,127.1035885,92.40192995,31.737406,6,1610000000000.0
2020-11-27 15:04:01,gps,device0,37.28057201,127.10359009999998,92.33256849,33.532173,6,1610000000000.0
2020-11-27 15:04:02,gps,device0,37.28048884,127.10359150000001,92.30804838,34.2483,6,1610000000000.0
2020-11-27 15:04:03,gps,device0,37.28040272,127.1035928,92.22305788,36.495674,6,1610000000000.0
2020-11-27 15:04:04,gps,device0,37.28031176,127.10359440000002,92.17000722,37.30643,6,1610000000000.0
2020-11-27 15:04:05,gps,device0,37.28021514,127.1035958,91.98308458,40.166553,6,1610000000000.0
2020-11-27 15:04:06,gps,device0,37.2801114,127.10359820000001,91.57601244,41.406483,4,1610000000000.0
2020-11-27 15:04:07,gps,device0,37.28000938,127.10360120000001,91.25330969,41.55862,4,1610000000000.0
2020-11-27 15:04:08,gps,device0,37.27990718,127.1036041,90.99745405,41.77395,4,1610000000000.0
2020-11-27 15:04:09,gps,device0,37.27980051,127.10360700000001,90.76587269,43.54215,4,1610000000000.0
2020-11-27 15:04:10,gps,device0,37.27968753,127.10360940000001,90.56063598,45.543625,4,1610000000000.0
2020-11-27 15:04:11,gps,device0,37.27956714,127.1036117,90.34853262,47.72396,4,1610000000000.0
2020-11-27 15:04:12,gps,device0,37.27944407,127.10361429999999,90.15583399,49.09333,4,1610000000000.0
2020-11-27 15:04:13,gps,device0,37.27932041,127.10361699999999,90.01405177,50.120090000000005,4,1610000000000.0
2020-11-27 15:04:14,gps,device0,37.27919114,127.1036199,89.89217288,51.39331,4,1610000000000.0
2020-11-27 15:04:15,gps,device0,37.27905897,127.10362340000002,89.79213686,52.495383999999994,4,1610000000000.0
